contrast,left,right,noise_type,severity,metric,mean_paired_difference,sd_paired_difference,ci_low,ci_high
HBB_minus_HHB,HBB,HHB,gaussian,0.1,standardized_reconstruction_mse_increase,-0.001895113864334262,0.0006242280096835651,-0.0023851339704163217,-0.001418442603811926
HBB_minus_HHB,HBB,HHB,gaussian,0.2,accuracy,0.07961999999999998,0.05594852098134501,0.03363999999999996,0.12247999999999999
HBB_minus_HHB,HBB,HHB,gaussian,0.2,macro_f1,0.07883771400373149,0.05565691974414844,0.030888143376960574,0.12422374701706881
HBB_minus_HHB,HBB,HHB,gaussian,0.2,classification_ce,-0.2542041063308716,0.1659490996438542,-0.3796368479728699,-0.1180773913860321
HBB_minus_HHB,HBB,HHB,gaussian,0.2,system_reconstruction_mse,-0.006599972671781267,0.0013942613389793604,-0.007666391300668522,-0.0055335540428940126
HBB_minus_HHB,HBB,HHB,gaussian,0.2,standardized_reconstruction_mse,-0.008046624371470237,0.0014567205419195005,-0.009196273511380564,-0.00689697523155991
HBB_minus_HHB,HBB,HHB,gaussian,0.2,representation_cosine,0.011627697944641113,0.004719593491137923,0.00852130651473999,0.01570802927017212
HBB_minus_HHB,HBB,HHB,gaussian,0.2,prediction_js_divergence,-0.04643942192196846,0.02804436359938459,-0.06714400425553321,-0.02173786610364914
HBB_minus_HHB,HBB,HHB,gaussian,0.2,accuracy_absolute_degradation,-0.08309999999999998,0.05444804863353695,-0.12338,-0.038719999999999935
HBB_minus_HHB,HBB,HHB,gaussian,0.2,accuracy_relative_degradation,-0.09014045351961239,0.059468566925611324,-0.1344336969892182,-0.04159552368115847
HBB_minus_HHB,HBB,HHB,gaussian,0.2,macro_f1_absolute_degradation,-0.08230514200169281,0.0539122780868912,-0.12496707747953655,-0.03607592064524141
HBB_minus_HHB,HBB,HHB,gaussian,0.2,system_reconstruction_mse_increase,-0.00522292399391836,0.0017116618738906393,-0.006543138694909155,-0.0039291309381017875
HBB_minus_HHB,HBB,HHB,gaussian,0.2,standardized_reconstruction_mse_increase,-0.006790209884448927,0.0016280362125153085,-0.00803941665493712,-0.005527748232860956
HBB_minus_HHB,HBB,HHB,gaussian,0.3,accuracy,0.16268000000000002,0.07507401014998465,0.09548000000000004,0.21144000000000002
HBB_minus_HHB,HBB,HHB,gaussian,0.3,macro_f1,0.17642171131676282,0.08060853164368544,0.10790769324494334,0.23140044694489764
HBB_minus_HHB,HBB,HHB,gaussian,0.3,classification_ce,-0.6499970555305481,0.36081591899861354,-0.9229284048080444,-0.3455930590629578
HBB_minus_HHB,HBB,HHB,gaussian,0.3,system_reconstruction_mse,-0.012648103875140754,0.002232187188721061,-0.014378564896096988,-0.01091764285418452
HBB_minus_HHB,HBB,HHB,gaussian,0.3,standardized_reconstruction_mse,-0.016294910062673144,0.0033183536955787305,-0.018730888908541934,-0.013736417270582552
HBB_minus_HHB,HBB,HHB,gaussian,0.3,representation_cosine,0.018618035316467284,0.008181195741488682,0.013108515739440918,0.02569469213485718
HBB_minus_HHB,HBB,HHB,gaussian,0.3,prediction_js_divergence,-0.09168492257595062,0.04203365810386187,-0.11811477839946746,-0.055235323309898374
HBB_minus_HHB,HBB,HHB,gaussian,0.3,accuracy_absolute_degradation,-0.16616000000000003,0.07416797152410197,-0.21398,-0.09944000000000001
HBB_minus_HHB,HBB,HHB,gaussian,0.3,accuracy_relative_degradation,-0.18008237916822517,0.08073530707183718,-0.23219552262570237,-0.10720893731565022
HBB_minus_HHB,HBB,HHB,gaussian,0.3,macro_f1_absolute_degradation,-0.1798891393147241,0.07952090482900262,-0.23328611399567523,-0.11210597644293911
HBB_minus_HHB,HBB,HHB,gaussian,0.3,system_reconstruction_mse_increase,-0.011271055197277845,0.002481733374347051,-0.013228890645163397,-0.009313219749392296
HBB_minus_HHB,HBB,HHB,gaussian,0.3,standardized_reconstruction_mse_increase,-0.015038495575651834,0.0033536059756622966,-0.017511131041001302,-0.012351507865944689
HBB_minus_HHB,HBB,HHB,gaussian,0.4,accuracy,0.18348,0.08511584458841957,0.11374000000000004,0.24529999999999993
HBB_minus_HHB,HBB,HHB,gaussian,0.4,macro_f1,0.22472827148948396,0.09169133563925505,0.15478188079272867,0.2901725612080862
HBB_minus_HHB,HBB,HHB,gaussian,0.4,classification_ce,-1.1927976727485656,0.621598087615443,-1.6658284068107605,-0.6972974061965942
HBB_minus_HHB,HBB,HHB,gaussian,0.4,system_reconstruction_mse,-0.019831753497221032,0.003360334128922324,-0.022253620241126235,-0.017162629606285878
HBB_minus_HHB,HBB,HHB,gaussian,0.4,standardized_reconstruction_mse,-0.026107451287872934,0.006017433886790159,-0.030940257815925444,-0.02174388628122758
HBB_minus_HHB,HBB,HHB,gaussian,0.4,representation_cosine,0.023860073089599608,0.011010296597248774,0.016344881057739256,0.033441245555877686
HBB_minus_HHB,HBB,HHB,gaussian,0.4,prediction_js_divergence,-0.1159342110157013,0.05159375918322157,-0.1529466390609741,-0.07279904782772065
HBB_minus_HHB,HBB,HHB,gaussian,0.4,accuracy_absolute_degradation,-0.18695999999999996,0.0851942075495746,-0.24865999999999996,-0.11800000000000002
HBB_minus_HHB,HBB,HHB,gaussian,0.4,accuracy_relative_degradation,-0.20216443493172473,0.09229298843038514,-0.2690189096505998,-0.12697905728667333
HBB_minus_HHB,HBB,HHB,gaussian,0.4,macro_f1_absolute_degradation,-0.2281956994874453,0.09194475846926262,-0.2936937861393268,-0.15962685478672545
HBB_minus_HHB,HBB,HHB,gaussian,0.4,system_reconstruction_mse_increase,-0.018454704819358125,0.003477391567976993,-0.02094256064453904,-0.01578886287596761
HBB_minus_HHB,HBB,HHB,gaussian,0.4,standardized_reconstruction_mse_increase,-0.02485103680085162,0.005978312969954338,-0.02949624103351515,-0.02045649822955229
HBB_minus_HHB,HBB,HHB,pixel_masking,0.1,accuracy,-0.0008799999999999919,0.0034578895297565945,-0.0032400000000000428,0.0021600000000000287
HBB_minus_HHB,HBB,HHB,pixel_masking,0.1,macro_f1,-0.0007926562485792487,0.003601670627647823,-0.0032165435782657513,0.00238767395942161
HBB_minus_HHB,HBB,HHB,pixel_masking,0.1,classification_ce,0.003136599063873291,0.009202956835594545,-0.0030351758003234865,0.011216878890991211
HBB_minus_HHB,HBB,HHB,pixel_masking,0.1,system_reconstruction_mse,-0.001548687695873027,0.00044669735894944983,-0.0018841450862495269,-0.001188456509064655
HBB_minus_HHB,HBB,HHB,pixel_masking,0.1,standardized_reconstruction_mse,-0.0010056408965830896,0.0003826496337706194,-0.001298618319375174,-0.0007156844742444091
HBB_minus_HHB,HBB,HHB,pixel_masking,0.1,representation_cosine,-0.00018506050109863282,0.0004587065950015325,-0.0004474043846130371,0.00021833181381225586
HBB_minus_HHB,HBB,HHB,pixel_masking,0.1,prediction_js_divergence,-0.0009339326061308384,0.0003194450222448007,-0.0011975634843111038,-0.0006965843960642815
HBB_minus_HHB,HBB,HHB,pixel_masking,0.1,accuracy_absolute_degradation,-0.0026000000000000025,0.0011874342087038736,-0.0035000000000000586,-0.0016399999999999304
HBB_minus_HHB,HBB,HHB,pixel_masking,0.1,accuracy_relative_degradation,-0.0027973319183920648,0.0013012905916534733,-0.0037853634745816473,-0.0017536459669723794
HBB_minus_HHB,HBB,HHB,pixel_masking,0.1,macro_f1_absolute_degradation,-0.0026747717493820653,0.0012703935659554519,-0.0036519965210699778,-0.0016955799159615204
HBB_minus_HHB,HBB,HHB,pixel_masking,0.1,system_reconstruction_mse_increase,-0.00017163901801012005,0.0001334170752384994,-0.00027144075092004236,-7.054281852683277e-05
HBB_minus_HHB,HBB,HHB,pixel_masking,0.1,standardized_reconstruction_mse_increase,0.00025077359043822043,0.00022116347975903962,9.042434400441763e-05,0.0004398470901956366
HBB_minus_HHB,HBB,HHB,pixel_masking,0.2,accuracy,0.0027000000000000136,0.0047312788968734525,-0.0013399999999999857,0.005860000000000021
HBB_minus_HHB,HBB,HHB,pixel_masking,0.2,macro_f1,0.00281278323937717,0.004989681485366175,-0.0013030348062897268,0.006132712710651611
HBB_minus_HHB,HBB,HHB,pixel_masking,0.2,classification_ce,-0.004328203201293945,0.013838241774277829,-0.013951420783996582,0.007524257898330689
HBB_minus_HHB,HBB,HHB,pixel_masking,0.2,system_reconstruction_mse,-0.001605232876368931,0.00047739288135486207,-0.0019554525324763086,-0.001203114971627994
HBB_minus_HHB,HBB,HHB,pixel_masking,0.2,standardized_reconstruction_mse,-0.0005217495536804194,0.00038997158111445064,-0.0008376587159293028,-0.00023240521411506501
HBB_minus_HHB,HBB,HHB,pixel_masking,0.2,representation_cosine,-0.0006557345390319824,0.0010388275507918457,-0.001326906681060791,0.00025799274444580076
HBB_minus_HHB,HBB,HHB,pixel_masking,0.2,prediction_js_divergence,-0.0030022943392395973,0.0017955858439428335,-0.004398227296769619,-0.0015941718593239784
HBB_minus_HHB,HBB,HHB,pixel_masking,0.2,accuracy_absolute_degradation,-0.0061800000000000075,0.004470682274552725,-0.009779999999999988,-0.0026999999999999915
HBB_minus_HHB,HBB,HHB,pixel_masking,0.2,accuracy_relative_degradation,-0.00663450456276613,0.004834853001371595,-0.010459420270711303,-0.002828094295624086
HBB_minus_HHB,HBB,HHB,pixel_masking,0.2,macro_f1_absolute_degradation,-0.006280211237338485,0.004661997327277817,-0.009806486945782632,-0.0024397173453699406
HBB_minus_HHB,HBB,HHB,pixel_masking,0.2,system_reconstruction_mse_increase,-0.0002281841985060238,0.00018790892267475957,-0.000376457413653938,-7.991098335810958e-05
HBB_minus_HHB,HBB,HHB,pixel_masking,0.2,standardized_reconstruction_mse_increase,0.0007346649333408905,0.00040309463538215704,0.00046616160937718064,0.0010955642458857322
HBB_minus_HHB,HBB,HHB,pixel_masking,0.3,accuracy,0.011719999999999953,0.011299424764119602,0.003039999999999976,0.02057999999999993
HBB_minus_HHB,HBB,HHB,pixel_masking,0.3,macro_f1,0.012039966413944314,0.01142123910632238,0.0032329417379755253,0.020929666501703824
HBB_minus_HHB,HBB,HHB,pixel_masking,0.3,classification_ce,-0.020443266630172728,0.02123579152134869,-0.03684203624725342,-0.004044497013092041
HBB_minus_HHB,HBB,HHB,pixel_masking,0.3,system_reconstruction_mse,-0.0018314780106836437,0.0006094073152181438,-0.0023533499900662168,-0.0013875076675415043
HBB_minus_HHB,HBB,HHB,pixel_masking,0.3,standardized_reconstruction_mse,-0.0001222522361911074,0.00033456005219532306,-0.00037402592717384887,0.00014546452580666073
HBB_minus_HHB,HBB,HHB,pixel_masking,0.3,representation_cosine,-0.001002955436706543,0.001687891805729613,-0.0021324753761291504,0.0005451560020446778
HBB_minus_HHB,HBB,HHB,pixel_masking,0.3,prediction_js_divergence,-0.006848450005054474,0.004784992854925731,-0.010393352806568145,-0.00288969986140728
HBB_minus_HHB,HBB,HHB,pixel_masking,0.3,accuracy_absolute_degradation,-0.015199999999999946,0.011394077408899733,-0.024479999999999946,-0.00686
HBB_minus_HHB,HBB,HHB,pixel_masking,0.3,accuracy_relative_degradation,-0.016378334569451203,0.01234206527316156,-0.026398042772458767,-0.007355284210093832
HBB_minus_HHB,HBB,HHB,pixel_masking,0.3,macro_f1_absolute_degradation,-0.015507394411905628,0.011518776626365622,-0.024697158049356127,-0.007283322289302685
HBB_minus_HHB,HBB,HHB,pixel_masking,0.3,system_reconstruction_mse_increase,-0.0004544293328207369,0.00042384745689180025,-0.000784849378916682,-0.00012400928672479176
HBB_minus_HHB,HBB,HHB,pixel_masking,0.3,standardized_reconstruction_mse_increase,0.0011341622508302027,0.0005081582649777297,0.0007612735196716959,0.001549951005079308
HBB_minus_HHB,HBB,HHB,pixel_masking,0.4,accuracy,0.020439999999999993,0.017830675814449685,0.006439999999999957,0.03402000000000001
HBB_minus_HHB,HBB,HHB,pixel_masking,0.4,macro_f1,0.020751483923901515,0.017718635995580108,0.00705438086177026,0.03444858698603277
HBB_minus_HHB,HBB,HHB,pixel_masking,0.4,classification_ce,-0.044643747806549075,0.03776442163804263,-0.07386203408241272,-0.015425461530685424
HBB_minus_HHB,HBB,HHB,pixel_masking,0.4,system_reconstruction_mse,-0.0023851343956772146,0.0009627044227170572,-0.0031836081687771516,-0.0016754748293818247
HBB_minus_HHB,HBB,HHB,pixel_masking,0.4,standardized_reconstruction_mse,-9.750064382747503e-05,0.000365190776283034,-0.0003780464413701237,0.00018304515371517365
HBB_minus_HHB,HBB,HHB,pixel_masking,0.4,representation_cosine,-0.0009191274642944336,0.002555709398572271,-0.0027803659439086916,0.001337432861328125
HBB_minus_HHB,HBB,HHB,pixel_masking,0.4,prediction_js_divergence,-0.013124866783618927,0.009352315609542942,-0.01984703540802002,-0.005548206716775894
HBB_minus_HHB,HBB,HHB,pixel_masking,0.4,accuracy_absolute_degradation,-0.023919999999999986,0.018063416066735574,-0.03728000000000002,-0.008979999999999965
HBB_minus_HHB,HBB,HHB,pixel_masking,0.4,accuracy_relative_degradation,-0.02571843111480441,0.019579590785923206,-0.04032082696343997,-0.00955181769940297
HBB_minus_HHB,HBB,HHB,pixel_masking,0.4,macro_f1_absolute_degradation,-0.02421891192186283,0.01799999355614716,-0.03822189505894082,-0.010332336744676152
HBB_minus_HHB,HBB,HHB,pixel_masking,0.4,system_reconstruction_mse_increase,-0.0010080857178143075,0.0008840711921799474,-0.001705683028843935,-0.00031048840678468
HBB_minus_HHB,HBB,HHB,pixel_masking,0.4,standardized_reconstruction_mse_increase,0.0011589138431938352,0.0006488915461884935,0.0006739535160453988,0.001644791000327287
HBB_minus_HHB,HBB,HHB,salt_pepper,0.1,accuracy,-0.05738000000000001,0.07752336422008525,-0.11374,0.00961999999999994
HBB_minus_HHB,HBB,HHB,salt_pepper,0.1,macro_f1,-0.06299163269293022,0.08765370531339146,-0.12591267207769286,0.01291066038321973
HBB_minus_HHB,HBB,HHB,salt_pepper,0.1,classification_ce,0.32229262590408325,0.43204986141240664,-0.024884796142578124,0.6743640065193176
HBB_minus_HHB,HBB,HHB,salt_pepper,0.1,system_reconstruction_mse,0.003034655113609469,0.0017174127768648422,0.0016200291937224713,0.004423888837464002
HBB_minus_HHB,HBB,HHB,salt_pepper,0.1,standardized_reconstruction_mse,0.0027594040668254003,0.0021575639147556444,0.00115920278432418,0.004586790213682215
HBB_minus_HHB,HBB,HHB,salt_pepper,0.1,representation_cosine,-0.010324251651763917,0.006520000813729218,-0.015895283222198485,-0.0056732773780822756
HBB_minus_HHB,HBB,HHB,salt_pepper,0.1,prediction_js_divergence,0.0364873930811882,0.04793249120540062,-0.004403702914714813,0.0726684957742691
HBB_minus_HHB,HBB,HHB,salt_pepper,0.1,accuracy_absolute_degradation,0.05390000000000002,0.07753009093248889,-0.011999999999999945,0.10998000000000001
HBB_minus_HHB,HBB,HHB,salt_pepper,0.1,accuracy_relative_degradation,0.05962342266503249,0.08460593599073224,-0.012533316924536525,0.12097593161018391
HBB_minus_HHB,HBB,HHB,salt_pepper,0.1,macro_f1_absolute_degradation,0.059524204694968906,0.08773366602933777,-0.015238176293026928,0.12229482606186248
HBB_minus_HHB,HBB,HHB,salt_pepper,0.1,system_reconstruction_mse_increase,0.004411703791472375,0.002000699896613617,0.002738146548757747,0.005941276899454544
HBB_minus_HHB,HBB,HHB,salt_pepper,0.1,standardized_reconstruction_mse_increase,0.004015818553846711,0.002400430157024112,0.002062006771126572,0.005982935420639662
HBB_minus_HHB,HBB,HHB,salt_pepper,0.2,accuracy,-0.011099999999999999,0.1019717117636063,-0.08254000000000002,0.08024
HBB_minus_HHB,HBB,HHB,salt_pepper,0.2,macro_f1,-0.011022142733636752,0.12305507475213047,-0.0956515305902684,0.10010032006879485
HBB_minus_HHB,HBB,HHB,salt_pepper,0.2,classification_ce,0.12580204010009766,0.8876271574901596,-0.6374077558517456,0.7927074670791626
HBB_minus_HHB,HBB,HHB,salt_pepper,0.2,system_reconstruction_mse,0.00014362226758684316,0.0025519642154416947,-0.001975558349453674,0.0018864329209619627
HBB_minus_HHB,HBB,HHB,salt_pepper,0.2,standardized_reconstruction_mse,-0.0016354675573232239,0.0039219873140159955,-0.004589599988509198,0.0015254156027034824
HBB_minus_HHB,HBB,HHB,salt_pepper,0.2,representation_cosine,-0.0021477699279785155,0.008635922798608866,-0.009440314769744874,0.004043984413146973
HBB_minus_HHB,HBB,HHB,salt_pepper,0.2,prediction_js_divergence,0.006329485774040222,0.06958168713349215,-0.05552312433719635,0.05578900575637817
HBB_minus_HHB,HBB,HHB,salt_pepper,0.2,accuracy_absolute_degradation,0.007620000000000004,0.10167805564624063,-0.08296,0.07732000000000003
HBB_minus_HHB,HBB,HHB,salt_pepper,0.2,accuracy_relative_degradation,0.009822467362503811,0.11097985323296995,-0.08920553464326063,0.08662071148564152
HBB_minus_HHB,HBB,HHB,salt_pepper,0.2,macro_f1_absolute_degradation,0.007554714735675439,0.12271971192304135,-0.10242783597860206,0.09004044223897892
HBB_minus_HHB,HBB,HHB,salt_pepper,0.2,system_reconstruction_mse_increase,0.0015206709454497515,0.0028717884231490003,-0.0008916574921899901,0.0034604734777431098
HBB_minus_HHB,HBB,HHB,salt_pepper,0.2,standardized_reconstruction_mse_increase,-0.0003790530703019143,0.004109671761193435,-0.0032579805718636044,0.003017218183984559
HBB_minus_HHB,HBB,HHB,salt_pepper,0.3,accuracy,0.032240000000000005,0.1107613335058765,-0.044379999999999996,0.12182
HBB_minus_HHB,HBB,HHB,salt_pepper,0.3,macro_f1,0.04590010209782704,0.14265741308719734,-0.05099619891428274,0.1727609606627895
HBB_minus_HHB,HBB,HHB,salt_pepper,0.3,classification_ce,-0.4506787061691284,1.27989241054377,-1.4765344381332397,0.49580039978027346
HBB_minus_HHB,HBB,HHB,salt_pepper,0.3,system_reconstruction_mse,-0.007247387060048631,0.0021846812376329224,-0.00895468258137606,-0.005563917633368045
HBB_minus_HHB,HBB,HHB,salt_pepper,0.3,standardized_reconstruction_mse,-0.011278209091497925,0.004859331347446301,-0.014989263525203777,-0.007497490201677591
HBB_minus_HHB,HBB,HHB,salt_pepper,0.3,representation_cosine,0.008324515819549561,0.010144067362749339,8.485317230224609e-05,0.015746235847473145
HBB_minus_HHB,HBB,HHB,salt_pepper,0.3,prediction_js_divergence,-0.028402054309844972,0.0779947881960456,-0.09189856052398682,0.026502907276153564
HBB_minus_HHB,HBB,HHB,salt_pepper,0.3,accuracy_absolute_degradation,-0.03572000000000001,0.11075094581988906,-0.12584000000000004,0.04068000000000001
HBB_minus_HHB,HBB,HHB,salt_pepper,0.3,accuracy_relative_degradation,-0.036874857631695054,0.12068205941941043,-0.1346686138265452,0.04646020609068937
HBB_minus_HHB,HBB,HHB,salt_pepper,0.3,macro_f1_absolute_degradation,-0.04936753009578837,0.1425728508963892,-0.17624012748443937,0.04982275841647392
HBB_minus_HHB,HBB,HHB,salt_pepper,0.3,system_reconstruction_mse_increase,-0.005870338382185723,0.0024991463154879975,-0.007841814618499915,-0.0039594945285758186
HBB_minus_HHB,HBB,HHB,salt_pepper,0.3,standardized_reconstruction_mse_increase,-0.010021794604476615,0.004953580651719282,-0.013701582596058748,-0.006175481808136918
HBB_minus_HHB,HBB,HHB,salt_pepper,0.4,accuracy,0.04853999999999999,0.09869348002781135,-0.02398000000000001,0.13297999999999996
HBB_minus_HHB,HBB,HHB,salt_pepper,0.4,macro_f1,0.07776595679290513,0.12800794878255312,-0.012038567770384357,0.18698392069841718
HBB_minus_HHB,HBB,HHB,salt_pepper,0.4,classification_ce,-1.2120244026184082,1.6121898950006972,-2.5159119606018066,-0.04680213928222656
HBB_minus_HHB,HBB,HHB,salt_pepper,0.4,system_reconstruction_mse,-0.016580079390856685,0.0030738188104654273,-0.018860724582282867,-0.014114803616270724
HBB_minus_HHB,HBB,HHB,salt_pepper,0.4,standardized_reconstruction_mse,-0.022680706460135324,0.006124000803682856,-0.02766242000813387,-0.01810431813609844
HBB_minus_HHB,HBB,HHB,salt_pepper,0.4,representation_cosine,0.01722177267074585,0.011873220299280809,0.007868385314941407,0.027080070972442628
HBB_minus_HHB,HBB,HHB,salt_pepper,0.4,prediction_js_divergence,-0.049116799235343934,0.07412223010127521,-0.11326172053813935,0.004773473739624024
HBB_minus_HHB,HBB,HHB,salt_pepper,0.4,accuracy_absolute_degradation,-0.05201999999999999,0.09905045179099385,-0.1357,0.0215
HBB_minus_HHB,HBB,HHB,salt_pepper,0.4,accuracy_relative_degradation,-0.05424990480144837,0.10764167297869072,-0.145913194447047,0.02514553660375456
HBB_minus_HHB,HBB,HHB,salt_pepper,0.4,macro_f1_absolute_degradation,-0.08123338479086643,0.12834445405061337,-0.19046308752006708,0.00971347636073292
HBB_minus_HHB,HBB,HHB,salt_pepper,0.4,system_reconstruction_mse_increase,-0.015203030712993776,0.0031703076612562844,-0.01755466688681621,-0.012774513663905012
HBB_minus_HHB,HBB,HHB,salt_pepper,0.4,standardized_reconstruction_mse_increase,-0.021424291973114018,0.0061171396829524365,-0.02628698729164746,-0.016782309742557767
BBB_minus_HHB,BBB,HHB,clean,0.0,accuracy,-0.004019999999999979,0.004655856526999108,-0.008160000000000011,-0.001059999999999972
BBB_minus_HHB,BBB,HHB,clean,0.0,macro_f1,-0.004126338691049813,0.00476261075816972,-0.008376566542927821,-0.0010702655483455948
BBB_minus_HHB,BBB,HHB,clean,0.0,classification_ce,0.00531238317489624,0.0048768481878906905,0.0014801025390625,0.009219753742218017
BBB_minus_HHB,BBB,HHB,clean,0.0,system_reconstruction_mse,-0.001445945775995449,0.0003137721515043761,-0.0016714772209829212,-0.001160822482595638
BBB_minus_HHB,BBB,HHB,clean,0.0,standardized_reconstruction_mse,-0.0013341779565811157,0.00024192852402812664,-0.0015044108326094491,-0.00113201966310034
BBB_minus_HHB,BBB,HHB,clean,0.0,representation_cosine,0.0,0.0,0.0,0.0
BBB_minus_HHB,BBB,HHB,clean,0.0,prediction_js_divergence,0.0,0.0,0.0,0.0
BBB_minus_HHB,BBB,HHB,clean,0.0,accuracy_absolute_degradation,0.0,0.0,0.0,0.0
BBB_minus_HHB,BBB,HHB,clean,0.0,accuracy_relative_degradation,0.0,0.0,0.0,0.0
BBB_minus_HHB,BBB,HHB,clean,0.0,macro_f1_absolute_degradation,0.0,0.0,0.0,0.0
BBB_minus_HHB,BBB,HHB,clean,0.0,system_reconstruction_mse_increase,0.0,0.0,0.0,0.0
BBB_minus_HHB,BBB,HHB,clean,0.0,standardized_reconstruction_mse_increase,0.0,0.0,0.0,0.0
BBB_minus_HHB,BBB,HHB,gaussian,0.1,accuracy,0.00043999999999999595,0.012057279958597605,-0.008599999999999986,0.009899999999999975
BBB_minus_HHB,BBB,HHB,gaussian,0.1,macro_f1,-0.0005356016416363518,0.010670644797311193,-0.008372633308790655,0.008344607782273705
BBB_minus_HHB,BBB,HHB,gaussian,0.1,classification_ce,-0.02533414363861084,0.03424361814400745,-0.051287871599197385,0.000619584321975708
BBB_minus_HHB,BBB,HHB,gaussian,0.1,system_reconstruction_mse,-0.00284688018137095,0.0003098285333482156,-0.003084543716664217,-0.002609216646077682
BBB_minus_HHB,BBB,HHB,gaussian,0.1,standardized_reconstruction_mse,-0.0030491255364126085,0.0005956281368541575,-0.0035109042140415735,-0.0025873468587836444
BBB_minus_HHB,BBB,HHB,gaussian,0.1,representation_cosine,0.004419410228729248,0.001715294922302833,0.0033280611038208007,0.0059019684791564945
BBB_minus_HHB,BBB,HHB,gaussian,0.1,prediction_js_divergence,-0.004663727059960365,0.006635778673213331,-0.009797554463148117,0.0004701003432273865
BBB_minus_HHB,BBB,HHB,gaussian,0.1,accuracy_absolute_degradation,-0.004459999999999975,0.01074537109643032,-0.01237999999999997,0.004620000000000046
BBB_minus_HHB,BBB,HHB,gaussian,0.1,accuracy_relative_degradation,-0.00474531720324399,0.01170973812034625,-0.013397910245376569,0.005105928821054323
BBB_minus_HHB,BBB,HHB,gaussian,0.1,macro_f1_absolute_degradation,-0.0035907370494134617,0.009358970727301252,-0.010129965368942262,0.004368836415283095
BBB_minus_HHB,BBB,HHB,gaussian,0.1,system_reconstruction_mse_increase,-0.0014009344053755003,0.0006043247245463981,-0.0019145872726245802,-0.0009768367665641165
BBB_minus_HHB,BBB,HHB,gaussian,0.1,standardized_reconstruction_mse_increase,-0.0017149475798314928,0.0006870364056106635,-0.0022424617606766365,-0.0011824081348886292
BBB_minus_HHB,BBB,HHB,gaussian,0.2,accuracy,0.03091999999999997,0.05953832379232725,-0.013980000000000038,0.07931999999999999
BBB_minus_HHB,BBB,HHB,gaussian,0.2,macro_f1,0.028430908781565224,0.06093747205564672,-0.017060905494522216,0.07714089566407842
BBB_minus_HHB,BBB,HHB,gaussian,0.2,classification_ce,-0.129141902923584,0.15958481072112385,-0.2659506261348724,-0.01593385934829712
BBB_minus_HHB,BBB,HHB,gaussian,0.2,system_reconstruction_mse,-0.006249936995798228,0.0010857298495608007,-0.007084933011191232,-0.005414940980405223
BBB_minus_HHB,BBB,HHB,gaussian,0.2,standardized_reconstruction_mse,-0.007493310143996258,0.0019588555698341814,-0.008944532897326411,-0.0058615037053945124
BBB_minus_HHB,BBB,HHB,gaussian,0.2,representation_cosine,0.010528755187988282,0.006069835525943563,0.006286096572875976,0.01576908826828003
BBB_minus_HHB,BBB,HHB,gaussian,0.2,prediction_js_divergence,-0.019300124049186705,0.027958615710888472,-0.04109545648097992,0.0021135151386260987
BBB_minus_HHB,BBB,HHB,gaussian,0.2,accuracy_absolute_degradation,-0.03493999999999995,0.060500727268356064,-0.08211999999999997,0.011700000000000066
BBB_minus_HHB,BBB,HHB,gaussian,0.2,accuracy_relative_degradation,-0.03759516393585735,0.06584145093645412,-0.08924530845754167,0.013039870645831472
BBB_minus_HHB,BBB,HHB,gaussian,0.2,macro_f1_absolute_degradation,-0.032557247472615035,0.06163237125915853,-0.07994881103549312,0.014672216626541501
BBB_minus_HHB,BBB,HHB,gaussian,0.2,system_reconstruction_mse_increase,-0.004803991219802779,0.0013323304342059514,-0.005830137324430507,-0.0037825611008916577
BBB_minus_HHB,BBB,HHB,gaussian,0.2,standardized_reconstruction_mse_increase,-0.006159132187415143,0.002007684042038256,-0.0076471905703447305,-0.0044740856447025214
BBB_minus_HHB,BBB,HHB,gaussian,0.3,accuracy,0.08224000000000001,0.09665639140791467,0.005420000000000003,0.15906
BBB_minus_HHB,BBB,HHB,gaussian,0.3,macro_f1,0.08702427949323925,0.10340638817069313,0.007672697007706253,0.16637586197877224
BBB_minus_HHB,BBB,HHB,gaussian,0.3,classification_ce,-0.4182921528816223,0.4394961078946004,-0.743350601196289,-0.09323370456695557
BBB_minus_HHB,BBB,HHB,gaussian,0.3,system_reconstruction_mse,-0.01172909850451411,0.0019454249084981052,-0.013465633743441835,-0.010425356644221714
BBB_minus_HHB,BBB,HHB,gaussian,0.3,standardized_reconstruction_mse,-0.015177419672985467,0.004227419608604388,-0.018729587989729284,-0.012082116787968852
BBB_minus_HHB,BBB,HHB,gaussian,0.3,representation_cosine,0.015023159980773925,0.011137439595710244,0.006909561157226562,0.02462630271911621
BBB_minus_HHB,BBB,HHB,gaussian,0.3,prediction_js_divergence,-0.04811499416828156,0.056518665533691295,-0.09255329072475434,-0.003676697611808777
BBB_minus_HHB,BBB,HHB,gaussian,0.3,accuracy_absolute_degradation,-0.08625999999999998,0.09889667840731559,-0.16482,-0.007699999999999973
BBB_minus_HHB,BBB,HHB,gaussian,0.3,accuracy_relative_degradation,-0.09288375818628362,0.1071394019069122,-0.17803570608610866,-0.007731810286458585
BBB_minus_HHB,BBB,HHB,gaussian,0.3,macro_f1_absolute_degradation,-0.09115061818428907,0.10538594061357551,-0.17223985049289117,-0.010061385875686968
BBB_minus_HHB,BBB,HHB,gaussian,0.3,system_reconstruction_mse_increase,-0.01028315272851866,0.0020170988872152767,-0.012044011753529918,-0.008907322599790535
