sweep,method,metric,baseline_case,baseline_value,minimum,maximum,sensitivity,layer,noise_type,rule
dimension,HBB,stable_rank,L64,6.834292415616733,3.8411493199393947,8.113554000231499,0.6251422123128358,z,,
dimension,HBB,winner_coverage_ratio,L64,0.859375,0.675,0.859375,0.21454545454520485,z,,
dimension,HBB,winner_entropy,L64,0.8872519699420677,0.7470676326292874,0.8926646630423857,0.16409885280101522,z,,
dimension,HBB,max_winner_share,L64,0.07105714285714286,0.03906153846153847,0.22655962621607784,2.6386944396125944,z,,
dimension,HBB,linear_probe_cv_accuracy,L64,0.8633999999999998,0.8301000000000001,0.8903000000000001,0.06972434561029688,z,,
dimension,HBB,knn_cv_accuracy,L64,0.9232999999999999,0.873,0.9347999999999999,0.06693382432571529,z,,
dimension,HBB,between_within_scatter_ratio,L64,0.1091692078256417,0.1091692078256417,0.5104608483331272,3.675868392713152,z,,
dimension,HBB,silhouette_score,L64,-0.02840319284014838,-0.030418571304206533,0.08478281065376006,4.055930704771741,z,,
dimension,HHB,effective_rank,L64,1.3607151779211093,1.3607151779211093,1.3607151779211093,0.0,h1,,
dimension,HHB,stable_rank,L64,1.1726882926573663,1.1726882926573663,1.1726882926573663,0.0,h1,,
dimension,HHB,winner_coverage_ratio,L64,0.9,0.9,0.9,0.0,h1,,
dimension,HHB,winner_entropy,L64,0.6196834921396143,0.6196834921396143,0.6196834921396143,0.0,h1,,
dimension,HHB,max_winner_share,L64,0.34213377109503873,0.34213377109503873,0.34213377109503873,0.0,h1,,
dimension,HHB,linear_probe_cv_accuracy,L64,0.8919,0.8919,0.8919,0.0,h1,,
dimension,HHB,knn_cv_accuracy,L64,0.807,0.807,0.807,0.0,h1,,
dimension,HHB,between_within_scatter_ratio,L64,0.1087670037049759,0.1087670037049759,0.1087670037049759,0.0,h1,,
dimension,HHB,silhouette_score,L64,-0.032309748389203544,-0.032309748389203544,-0.032309748389203544,0.0,h1,,
dimension,HHB,effective_rank,L64,1.0451430234971932,1.0451430234971932,1.0451430234971932,0.0,h2,,
dimension,HHB,stable_rank,L64,1.0223699472966077,1.0223699472966077,1.0223699472966077,0.0,h2,,
dimension,HHB,winner_coverage_ratio,L64,0.34375,0.34375,0.34375,0.0,h2,,
dimension,HHB,winner_entropy,L64,0.4228846285137669,0.4228846285137669,0.4228846285137669,0.0,h2,,
dimension,HHB,max_winner_share,L64,0.24969882335334942,0.24969882335334942,0.24969882335334942,0.0,h2,,
dimension,HHB,linear_probe_cv_accuracy,L64,0.9000999999999999,0.9000999999999999,0.9000999999999999,0.0,h2,,
dimension,HHB,knn_cv_accuracy,L64,0.8524,0.8524,0.8524,0.0,h2,,
dimension,HHB,between_within_scatter_ratio,L64,0.11064869100343344,0.11064869100343344,0.11064869100343344,0.0,h2,,
dimension,HHB,silhouette_score,L64,-0.040718942986231764,-0.040718942986231764,-0.040718942986231764,0.0,h2,,
dimension,HHB,effective_rank,L64,11.541122599872722,5.524315042566636,15.614826625831938,0.8743093660035903,z,,
dimension,HHB,stable_rank,L64,4.198815970361601,2.750758026159635,5.145133005785834,0.5702500410894231,z,,
dimension,HHB,winner_coverage_ratio,L64,0.76875,0.6,0.76875,0.21951219512166575,z,,
dimension,HHB,winner_entropy,L64,0.8521405378856649,0.675171822469856,0.8521405378856649,0.20767550368475238,z,,
dimension,HHB,max_winner_share,L64,0.07287142857142856,0.040030769230769224,0.1347,1.2991268680170975,z,,
dimension,HHB,linear_probe_cv_accuracy,L64,0.8778,0.7098,0.8819999999999999,0.19617224880360418,z,,
dimension,HHB,knn_cv_accuracy,L64,0.9183,0.7438,0.9202999999999999,0.19220298377415623,z,,
dimension,HHB,between_within_scatter_ratio,L64,0.1094812449793292,0.1094812449793292,0.3251188823694561,1.9696308479947506,z,,
dimension,HHB,silhouette_score,L64,-0.026370457594369602,-0.034594914217828586,0.06356342429494788,3.7222842325653134,z,,
dimension,HHH,effective_rank,L64,1.3607151779211093,1.3607151779211093,1.3607151779211093,0.0,h1,,
dimension,HHH,stable_rank,L64,1.1726882926573663,1.1726882926573663,1.1726882926573663,0.0,h1,,
dimension,HHH,winner_coverage_ratio,L64,0.9,0.9,0.9,0.0,h1,,
dimension,HHH,winner_entropy,L64,0.6196834921396143,0.6196834921396143,0.6196834921396143,0.0,h1,,
dimension,HHH,max_winner_share,L64,0.34213377109503873,0.34213377109503873,0.34213377109503873,0.0,h1,,
dimension,HHH,linear_probe_cv_accuracy,L64,0.8919,0.8919,0.8919,0.0,h1,,
dimension,HHH,knn_cv_accuracy,L64,0.807,0.807,0.807,0.0,h1,,
dimension,HHH,between_within_scatter_ratio,L64,0.1087670037049759,0.1087670037049759,0.1087670037049759,0.0,h1,,
dimension,HHH,silhouette_score,L64,-0.032309748389203544,-0.032309748389203544,-0.032309748389203544,0.0,h1,,
dimension,HHH,effective_rank,L64,1.0451430234971932,1.0451430234971932,1.0451430234971932,0.0,h2,,
dimension,HHH,stable_rank,L64,1.0223699472966077,1.0223699472966077,1.0223699472966077,0.0,h2,,
dimension,HHH,winner_coverage_ratio,L64,0.34375,0.34375,0.34375,0.0,h2,,
dimension,HHH,winner_entropy,L64,0.4228846285137669,0.4228846285137669,0.4228846285137669,0.0,h2,,
dimension,HHH,max_winner_share,L64,0.24969882335334942,0.24969882335334942,0.24969882335334942,0.0,h2,,
dimension,HHH,linear_probe_cv_accuracy,L64,0.9000999999999999,0.9000999999999999,0.9000999999999999,0.0,h2,,
dimension,HHH,knn_cv_accuracy,L64,0.8524,0.8524,0.8524,0.0,h2,,
dimension,HHH,between_within_scatter_ratio,L64,0.11064869100343344,0.11064869100343344,0.11064869100343344,0.0,h2,,
dimension,HHH,silhouette_score,L64,-0.040718942986231764,-0.040718942986231764,-0.040718942986231764,0.0,h2,,
dimension,HHH,effective_rank,L64,1.0156637284425485,1.0129289324295203,1.017459227893663,0.0044604285230162456,z,,
dimension,HHH,stable_rank,L64,1.0078044760494689,1.006447705394641,1.008695555358234,0.0022304425282988955,z,,
dimension,HHH,winner_coverage_ratio,L64,0.109375,0.1015625,0.125,0.2142857142837551,z,,
dimension,HHH,winner_entropy,L64,0.46789248700960073,0.25,0.5286342454487276,0.5955091248182722,z,,
dimension,HHH,max_winner_share,L64,0.14285714285714285,0.07692307692307693,0.5,2.9615384615177307,z,,
dimension,HHH,linear_probe_cv_accuracy,L64,0.8459999999999999,0.6195,0.8779,0.30543735224550184,z,,
dimension,HHH,knn_cv_accuracy,L64,0.8242,0.6443,0.8523,0.2523659305990628,z,,
dimension,HHH,between_within_scatter_ratio,L64,0.10483942096942958,0.10483942096942958,0.189489863329357,0.8074295105445445,z,,
dimension,HHH,silhouette_score,L64,-0.04264248287751565,-0.04264248287751565,-0.013966775988532975,0.6724680401626008,z,,
architecture,BBB,accuracy,balanced,0.59344,0.488,0.59344,0.17767592342919641,,gaussian,
architecture,BBB,accuracy_absolute_degradation,balanced,0.3224,0.3224,0.43078000000000005,0.33616625310069437,,gaussian,
architecture,BBB,system_reconstruction_mse_increase,balanced,0.030363823951750385,0.030363823951750385,0.03646201251720895,0.20083730477913625,,gaussian,
architecture,BBB,standardized_reconstruction_mse_increase,balanced,0.03018314378028013,0.03018314378028013,0.0376713178254147,0.24809125581473732,,gaussian,
architecture,BBB,representation_cosine,balanced,0.9280662655830383,0.9158811330795288,0.9280662655830383,0.013129593171713137,,gaussian,
architecture,BBB,prediction_js_divergence,balanced,0.20266295671463014,0.20266295671463014,0.2689327925443649,0.32699530739957766,,gaussian,
architecture,BBB,accuracy,balanced,0.84526,0.77066,0.8593599999999999,0.10493812554704464,,pixel_masking,
architecture,BBB,accuracy_absolute_degradation,balanced,0.07058000000000002,0.05941999999999996,0.08992000000000001,0.43213374893125406,,pixel_masking,
architecture,BBB,system_reconstruction_mse_increase,balanced,0.024808106879750075,0.020811774974745147,0.024808106879750075,0.16108975683694324,,pixel_masking,
architecture,BBB,standardized_reconstruction_mse_increase,balanced,0.026577339460703786,0.021859748137921704,0.026724257457596916,0.18303221534588343,,pixel_masking,
architecture,BBB,representation_cosine,balanced,0.973806631565094,0.9720871090888977,0.9801216840744018,0.008250688304086337,,pixel_masking,
architecture,BBB,prediction_js_divergence,balanced,0.05024620294570923,0.0434400700032711,0.05806013122200966,0.2909684784389478,,pixel_masking,
architecture,BBB,accuracy,balanced,0.3562,0.24011999999999997,0.3562,0.32588433464254396,,salt_pepper,
architecture,BBB,accuracy_absolute_degradation,balanced,0.5596400000000001,0.52892,0.67866,0.2675648631258175,,salt_pepper,
architecture,BBB,system_reconstruction_mse_increase,balanced,0.05738937523077945,0.05054914431202169,0.07283409491217865,0.38831143413139374,,salt_pepper,
architecture,BBB,standardized_reconstruction_mse_increase,balanced,0.05762233668375989,0.050725416595108666,0.0756918782519321,0.4332774943406041,,salt_pepper,
architecture,BBB,representation_cosine,balanced,0.8851604223251343,0.8646075367927551,0.8851604223251343,0.02321939053529719,,salt_pepper,
architecture,BBB,prediction_js_divergence,balanced,0.3603508293628693,0.3459613025188446,0.45863754153251646,0.3126848333125257,,salt_pepper,
architecture,HBB,accuracy,balanced,0.67516,0.453,0.67516,0.3290479293792152,,gaussian,
architecture,HBB,accuracy_absolute_degradation,balanced,0.24122,0.24122,0.44396,0.8404775723371178,,gaussian,
architecture,HBB,system_reconstruction_mse_increase,balanced,0.029048188658003904,0.029048188658003904,0.042986164160747915,0.47982253442242556,,gaussian,
architecture,HBB,standardized_reconstruction_mse_increase,balanced,0.028708221731575168,0.028708221731575168,0.04330807899173424,0.5085601398846883,,gaussian,
architecture,HBB,representation_cosine,balanced,0.9341599464416503,0.9147892951965332,0.9341599464416503,0.020735904294421986,,gaussian,
architecture,HBB,prediction_js_divergence,balanced,0.15505194365978242,0.15505194365978242,0.2775678843259811,0.7901606247144832,,gaussian,
architecture,HBB,accuracy,balanced,0.84752,0.7830600000000001,0.85904,0.08964980177448353,,pixel_masking,
architecture,HBB,accuracy_absolute_degradation,balanced,0.06885999999999999,0.059719999999999995,0.11389999999999997,0.7868138251410567,,pixel_masking,
architecture,HBB,system_reconstruction_mse_increase,balanced,0.0275888919760743,0.024409734138955873,0.0275888919760743,0.11523325546238784,,pixel_masking,
architecture,HBB,standardized_reconstruction_mse_increase,balanced,0.029475752484263207,0.024843141211782185,0.029475752484263207,0.1571668534941443,,pixel_masking,
architecture,HBB,representation_cosine,balanced,0.9727904438972473,0.9721590757369996,0.9727904438972473,0.0006490279219003315,,pixel_masking,
architecture,HBB,prediction_js_divergence,balanced,0.05067480504512787,0.04484371989965439,0.07431036233901978,0.5814850676296183,,pixel_masking,
architecture,HBB,accuracy,balanced,0.4015600000000001,0.26988,0.4015600000000001,0.3279211076792313,,salt_pepper,
architecture,HBB,accuracy_absolute_degradation,balanced,0.51482,0.51482,0.64574,0.2543024746508403,,salt_pepper,
architecture,HBB,system_reconstruction_mse_increase,balanced,0.05610331153874495,0.05610331153874495,0.07125244884267144,0.27002215890936276,,salt_pepper,
architecture,HBB,standardized_reconstruction_mse_increase,balanced,0.056986248437725776,0.056986248437725776,0.07239434899612349,0.2703827849795237,,salt_pepper,
architecture,HBB,representation_cosine,balanced,0.895839536190033,0.870050060749054,0.895839536190033,0.02878805232311104,,salt_pepper,
architecture,HBB,prediction_js_divergence,balanced,0.33091185986995697,0.33091185986995697,0.4326868116855621,0.3075590939995125,,salt_pepper,
architecture,HHB,accuracy,balanced,0.49168,0.37361999999999995,0.52878,0.31557110315588294,,gaussian,
architecture,HHB,accuracy_absolute_degradation,balanced,0.42817999999999995,0.39202,0.42817999999999995,0.08445046475761485,,gaussian,
architecture,HHB,system_reconstruction_mse_increase,balanced,0.04750289347736203,0.04750289347736203,0.058247419080247685,0.2261867607660548,,gaussian,
architecture,HHB,standardized_reconstruction_mse_increase,balanced,0.05355925853242679,0.05355925853242679,0.06120422961711884,0.1427385534084786,,gaussian,
architecture,HHB,representation_cosine,balanced,0.9102998733520508,0.9102998733520508,0.9148681998252869,0.0050184852343315095,,gaussian,
architecture,HHB,prediction_js_divergence,balanced,0.2709861546754837,0.24911168217658997,0.2718025267124176,0.08373433160419974,,gaussian,
architecture,HHB,accuracy,balanced,0.8270800000000001,0.66782,0.8308,0.19705469845698473,,pixel_masking,
architecture,HHB,accuracy_absolute_degradation,balanced,0.09277999999999997,0.09,0.1272,0.40094848027160024,,pixel_masking,
architecture,HHB,system_reconstruction_mse_increase,balanced,0.02859697769388861,0.021614700809595534,0.02859697769388861,0.24416135714723028,,pixel_masking,
architecture,HHB,standardized_reconstruction_mse_increase,balanced,0.028316838641069368,0.02199466007991713,0.028316838641069368,0.22326569152248482,,pixel_masking,
architecture,HHB,representation_cosine,balanced,0.9737095713615418,0.9694585800170898,0.9749690532684326,0.005659257558320825,,pixel_masking,
architecture,HHB,prediction_js_divergence,balanced,0.0637996718287468,0.062209205329418184,0.08387591540813447,0.33960535308920053,,pixel_masking,
architecture,HHB,accuracy,balanced,0.35302,0.22444000000000003,0.3757400000000001,0.4285876154313395,,salt_pepper,
architecture,HHB,accuracy_absolute_degradation,balanced,0.56684,0.54506,0.57058,0.045021522828231894,,salt_pepper,
architecture,HHB,system_reconstruction_mse_increase,balanced,0.07130634225173874,0.07130634225173874,0.08279549684582924,0.1611238808655793,,salt_pepper,
architecture,HHB,standardized_reconstruction_mse_increase,balanced,0.0784105404108398,0.0784105404108398,0.08336488277571542,0.06318464761055947,,salt_pepper,
architecture,HHB,representation_cosine,balanced,0.8786177635192871,0.8786177635192871,0.8825339078903198,0.004457165030834586,,salt_pepper,
architecture,HHB,prediction_js_divergence,balanced,0.3800286591053009,0.36031081080436705,0.4037782818078995,0.11437945523833189,,salt_pepper,
architecture,HHH,accuracy,balanced,0.37901999999999997,0.3062,0.37901999999999997,0.192127064534346,,gaussian,
architecture,HHH,accuracy_absolute_degradation,balanced,0.51508,0.51508,0.5513199999999999,0.07035800264022983,,gaussian,
architecture,HHH,system_reconstruction_mse_increase,balanced,0.05300173214114441,0.05004144700381219,0.05861860499012227,0.16182788070599557,,gaussian,
architecture,HHH,standardized_reconstruction_mse_increase,balanced,0.05139116678666096,0.051026550290243965,0.0560876508019895,0.09848191485235369,,gaussian,
architecture,HHH,representation_cosine,balanced,0.9997284889221192,0.9991104483604432,0.9997284889221192,0.0006182084121077335,,gaussian,
architecture,HHH,prediction_js_divergence,balanced,0.34637546837329863,0.34637546837329863,0.375721749663353,0.08472390215101003,,gaussian,
architecture,HHH,accuracy,balanced,0.8023,0.65728,0.8095000000000001,0.18972952760789033,,pixel_masking,
architecture,HHH,accuracy_absolute_degradation,balanced,0.09179999999999999,0.08775999999999999,0.18028,1.0078431372439234,,pixel_masking,
architecture,HHH,system_reconstruction_mse_increase,balanced,0.021220813138533613,0.015248445485951948,0.021239445441499045,0.28231717211561885,,pixel_masking,
architecture,HHH,standardized_reconstruction_mse_increase,balanced,0.02144621682536845,0.01465230079183773,0.02144621682536845,0.31678855476167234,,pixel_masking,
architecture,HHH,representation_cosine,balanced,0.9999394893646241,0.9994501352310181,0.9999428272247315,0.0004927218086225896,,pixel_masking,
architecture,HHH,prediction_js_divergence,balanced,0.0711817428469658,0.06627721711993217,0.13467516601085663,0.9608917421003987,,pixel_masking,
architecture,HHH,accuracy,balanced,0.28472,0.20874,0.28472,0.2668586681642776,,salt_pepper,
architecture,HHH,accuracy_absolute_degradation,balanced,0.60938,0.60938,0.6379199999999999,0.046834487511820316,,salt_pepper,
architecture,HHH,system_reconstruction_mse_increase,balanced,0.08135996836681755,0.07978486989430018,0.08557596056879783,0.07117862495124018,,salt_pepper,
architecture,HHH,standardized_reconstruction_mse_increase,balanced,0.07981991257492377,0.07981991257492377,0.08376093974989288,0.04937398510954831,,salt_pepper,
architecture,HHH,representation_cosine,balanced,0.9995957851409912,0.9986352801322937,0.9995957851409912,0.0009608934160932353,,salt_pepper,
architecture,HHH,prediction_js_divergence,balanced,0.4243484318256378,0.4243484318256378,0.46699969172477723,0.100509997681726,,salt_pepper,
dimension,BBB,accuracy,L64,0.59344,0.284,0.59344,0.5214343488802214,,gaussian,
dimension,BBB,accuracy_absolute_degradation,L64,0.3224,0.3224,0.5964400000000001,0.8499999999973638,,gaussian,
dimension,BBB,system_reconstruction_mse_increase,L64,0.030363823951750385,0.027522426197090926,0.04578885607291241,0.6015852912415167,,gaussian,
dimension,BBB,standardized_reconstruction_mse_increase,L64,0.03018314378028013,0.028543457717360284,0.04459625752721514,0.5318465142723454,,gaussian,
dimension,BBB,representation_cosine,L64,0.9280662655830383,0.9008347392082214,0.928823447227478,0.030158092215153504,,gaussian,
dimension,BBB,prediction_js_divergence,L64,0.20266295671463014,0.20266295671463014,0.3912081241607666,0.9303385803785381,,gaussian,
dimension,BBB,accuracy,L64,0.84526,0.77348,0.84526,0.08492061614167848,,pixel_masking,
dimension,BBB,accuracy_absolute_degradation,L64,0.07058000000000002,0.07058000000000002,0.10695999999999999,0.5154434683973436,,pixel_masking,
dimension,BBB,system_reconstruction_mse_increase,L64,0.024808106879750075,0.02011704601385155,0.028432431832722253,0.33518824547321874,,pixel_masking,
dimension,BBB,standardized_reconstruction_mse_increase,L64,0.026577339460703786,0.02105105410264463,0.0318843957996855,0.4076157326677116,,pixel_masking,
dimension,BBB,representation_cosine,L64,0.973806631565094,0.9585764169692993,0.9876515507698059,0.029857194290972805,,pixel_masking,
dimension,BBB,prediction_js_divergence,L64,0.05024620294570923,0.05024620294570923,0.06844354197382926,0.3621634663104793,,pixel_masking,
dimension,BBB,accuracy,L64,0.3562,0.18031999999999998,0.3562,0.49376754632090475,,salt_pepper,
dimension,BBB,accuracy_absolute_degradation,L64,0.5596400000000001,0.5596400000000001,0.7072,0.2636695018221289,,salt_pepper,
dimension,BBB,system_reconstruction_mse_increase,L64,0.05738937523077945,0.05694393243653434,0.0717523608018914,0.2580343191670934,,salt_pepper,
dimension,BBB,standardized_reconstruction_mse_increase,L64,0.05762233668375989,0.05762233668375989,0.0705149064206104,0.22374257065247347,,salt_pepper,
dimension,BBB,representation_cosine,L64,0.8851604223251343,0.8530260443687439,0.8851604223251343,0.03630345092920411,,salt_pepper,
dimension,BBB,prediction_js_divergence,L64,0.3603508293628693,0.3603508293628693,0.4915375292301178,0.3640527207855568,,salt_pepper,
dimension,HBB,accuracy,L64,0.67516,0.32582,0.67516,0.5174180934881845,,gaussian,
dimension,HBB,accuracy_absolute_degradation,L64,0.24122,0.24122,0.60046,1.4892629135167512,,gaussian,
dimension,HBB,system_reconstruction_mse_increase,L64,0.029048188658003904,0.025869799618331753,0.039108114429201396,0.45573632718631624,,gaussian,
dimension,HBB,standardized_reconstruction_mse_increase,L64,0.028708221731575168,0.025975171367489565,0.03818162166021307,0.42519005204954474,,gaussian,
dimension,HBB,representation_cosine,L64,0.9341599464416503,0.9090594053268433,0.9341599464416503,0.02686963962690949,,gaussian,
dimension,HBB,prediction_js_divergence,L64,0.15505194365978242,0.15505194365978242,0.39824482798576355,1.568460727316199,,gaussian,
dimension,HBB,accuracy,L64,0.84752,0.7757,0.84752,0.0847413630355807,,pixel_masking,
dimension,HBB,accuracy_absolute_degradation,L64,0.06885999999999999,0.06885999999999999,0.09103999999999997,0.3221028173058071,,pixel_masking,
dimension,HBB,system_reconstruction_mse_increase,L64,0.0275888919760743,0.020063575156659498,0.029576904598644798,0.34482462905326705,,pixel_masking,
dimension,HBB,standardized_reconstruction_mse_increase,L64,0.029475752484263207,0.02063777106927366,0.03196907828700786,0.3844280896102462,,pixel_masking,
dimension,HBB,representation_cosine,L64,0.9727904438972473,0.9590451836585998,0.9886613488197327,0.030444547792279373,,pixel_masking,
dimension,HBB,prediction_js_divergence,L64,0.05067480504512787,0.05067480504512787,0.06053750738501549,0.19462733662043444,,pixel_masking,
dimension,HBB,accuracy,L64,0.4015600000000001,0.20092000000000004,0.4015600000000001,0.49965135969593677,,salt_pepper,
dimension,HBB,accuracy_absolute_degradation,L64,0.51482,0.51482,0.72536,0.4089584709210811,,salt_pepper,
dimension,HBB,system_reconstruction_mse_increase,L64,0.05610331153874495,0.05421347209511971,0.0654049416413599,0.199479660631296,,salt_pepper,
dimension,HBB,standardized_reconstruction_mse_increase,L64,0.056986248437725776,0.05518280491926233,0.06570156534593934,0.18458418855186198,,salt_pepper,
dimension,HBB,representation_cosine,L64,0.895839536190033,0.863033390045166,0.895839536190033,0.036620560736081706,,salt_pepper,
dimension,HBB,prediction_js_divergence,L64,0.33091185986995697,0.33091185986995697,0.5050480306148529,0.5262312774549768,,salt_pepper,
dimension,HHB,accuracy,L64,0.49168,0.19749999999999998,0.49168,0.5983159778705697,,gaussian,
dimension,HHB,accuracy_absolute_degradation,L64,0.42817999999999995,0.42817999999999995,0.7366999999999999,0.7205380914551812,,gaussian,
dimension,HHB,system_reconstruction_mse_increase,L64,0.04750289347736203,0.047470020277451494,0.07553677250005761,0.590843002761311,,gaussian,
dimension,HHB,standardized_reconstruction_mse_increase,L64,0.05355925853242679,0.05039471613407135,0.07275601409230914,0.4175057416876284,,gaussian,
dimension,HHB,representation_cosine,L64,0.9102998733520508,0.8708785533905029,0.9328058004379273,0.06802950199181945,,gaussian,
dimension,HHB,prediction_js_divergence,L64,0.2709861546754837,0.2709861546754837,0.5138678133487702,0.8962880740650765,,gaussian,
dimension,HHB,accuracy,L64,0.8270800000000001,0.66368,0.8375199999999999,0.21018522996540803,,pixel_masking,
dimension,HHB,accuracy_absolute_degradation,L64,0.09277999999999997,0.07002,0.09667999999999999,0.2873464108613133,,pixel_masking,
dimension,HHB,system_reconstruction_mse_increase,L64,0.02859697769388861,0.017202920948534595,0.02879246623097633,0.4052716831161231,,pixel_masking,
dimension,HHB,standardized_reconstruction_mse_increase,L64,0.028316838641069368,0.017554322465390577,0.030079045054863907,0.4423065282035324,,pixel_masking,
dimension,HHB,representation_cosine,L64,0.9737095713615418,0.9625824451446533,0.9924044132232666,0.030627169492523795,,pixel_masking,
dimension,HHB,prediction_js_divergence,L64,0.0637996718287468,0.047895117104053496,0.07025745213031769,0.35050862151672824,,pixel_masking,
dimension,HHB,accuracy,L64,0.35302,0.15678,0.35302,0.5558891847471648,,salt_pepper,
dimension,HHB,accuracy_absolute_degradation,L64,0.56684,0.5086,0.77742,0.47424317267575633,,salt_pepper,
dimension,HHB,system_reconstruction_mse_increase,L64,0.07130634225173874,0.07087195618960322,0.1041698713732739,0.4669698954077505,,salt_pepper,
dimension,HHB,standardized_reconstruction_mse_increase,L64,0.0784105404108398,0.07539192733813306,0.10178486605371748,0.3365993726986117,,salt_pepper,
dimension,HHB,representation_cosine,L64,0.8786177635192871,0.8315295577049255,0.9066322088241577,0.08547818429976245,,salt_pepper,
dimension,HHB,prediction_js_divergence,L64,0.3800286591053009,0.3524958312511444,0.5514759659767151,0.5235924448264107,,salt_pepper,
dimension,HHH,accuracy,L64,0.37901999999999997,0.29002,0.38408,0.24816632367619604,,gaussian,
dimension,HHH,accuracy_absolute_degradation,L64,0.51508,0.39008000000000004,0.56212,0.33400636794219524,,gaussian,
dimension,HHH,system_reconstruction_mse_increase,L64,0.05300173214114441,0.035840418937838806,0.06215411437910431,0.4964685940960432,,gaussian,
dimension,HHH,standardized_reconstruction_mse_increase,L64,0.05139116678666096,0.037488728650929976,0.06323822714980767,0.501049112297255,,gaussian,
dimension,HHH,representation_cosine,L64,0.9997284889221192,0.9996451139450073,0.9997511625289917,0.00010607738516941064,,gaussian,
dimension,HHH,prediction_js_divergence,L64,0.34637546837329863,0.2925270050764084,0.3832890748977661,0.2620337700223008,,gaussian,
dimension,HHH,accuracy,L64,0.8023,0.5335,0.84202,0.3845444347496142,,pixel_masking,
dimension,HHH,accuracy_absolute_degradation,L64,0.09179999999999999,0.08698000000000002,0.1466,0.649455337683557,,pixel_masking,
dimension,HHH,system_reconstruction_mse_increase,L64,0.021220813138533613,0.01618614268555933,0.023195372602501693,0.33029978026074885,,pixel_masking,
dimension,HHH,standardized_reconstruction_mse_increase,L64,0.02144621682536845,0.015551876939267528,0.022706359745726296,0.333601159793471,,pixel_masking,
dimension,HHH,representation_cosine,L64,0.9999394893646241,0.9999351978302002,0.9999485015869141,1.3304561781296258e-05,,pixel_masking,
dimension,HHH,prediction_js_divergence,L64,0.0711817428469658,0.06781966835260392,0.09924130439758301,0.44142830433488106,,pixel_masking,
dimension,HHH,accuracy,L64,0.28472,0.20396,0.28472,0.2836470918787452,,salt_pepper,
dimension,HHH,accuracy_absolute_degradation,L64,0.60938,0.47614,0.66842,0.31553382126043594,,salt_pepper,
dimension,HHH,system_reconstruction_mse_increase,L64,0.08135996836681755,0.05715663660166215,0.09635625071545037,0.4818046872458455,,salt_pepper,
dimension,HHH,standardized_reconstruction_mse_increase,L64,0.07981991257492377,0.05938944817757119,0.09781356427718182,0.4813850937641915,,salt_pepper,
dimension,HHH,representation_cosine,L64,0.9995957851409912,0.9994628310203553,0.9996275186538697,0.00016475422962193727,,salt_pepper,
dimension,HHH,prediction_js_divergence,L64,0.4243484318256378,0.38949544429779054,0.46851842403411864,0.18622192002965135,,salt_pepper,
architecture,BBB,alignment,balanced,1.0,1.0,1.0,0.0,enc1,,bp_raw
architecture,BBB,norm_ratio,balanced,1.0,1.0,1.0,0.0,enc1,,bp_raw
architecture,BBB,alpha_star,balanced,1.0,1.0,1.0,0.0,enc1,,bp_raw
architecture,BBB,scale_matched_bias,balanced,0.0,0.0,0.0,0.0,enc1,,bp_raw
architecture,BBB,update_snr_linear,balanced,17.483897284288965,17.483897284288965,20.53954968692993,0.17476952380557634,enc1,,bp_raw
architecture,BBB,matched_bp_snr_linear,balanced,17.483897284288965,17.483897284288965,20.53954968692993,0.17476952380557634,enc1,,bp_raw
architecture,BBB,alignment,balanced,1.0,1.0,1.0,0.0,enc2,,bp_raw
architecture,BBB,norm_ratio,balanced,1.0,1.0,1.0,0.0,enc2,,bp_raw
architecture,BBB,alpha_star,balanced,1.0,1.0,1.0,0.0,enc2,,bp_raw
architecture,BBB,scale_matched_bias,balanced,0.0,0.0,0.0,0.0,enc2,,bp_raw
architecture,BBB,update_snr_linear,balanced,6.921942380439956,6.921942380439956,11.013988251676768,0.5911701725226052,enc2,,bp_raw
architecture,BBB,matched_bp_snr_linear,balanced,6.921942380439956,6.921942380439956,11.013988251676768,0.5911701725226052,enc2,,bp_raw
architecture,BBB,alignment,balanced,1.0,1.0,1.0,0.0,enc3,,bp_raw
architecture,BBB,norm_ratio,balanced,1.0,1.0,1.0,0.0,enc3,,bp_raw
architecture,BBB,alpha_star,balanced,1.0,1.0,1.0,0.0,enc3,,bp_raw
architecture,BBB,scale_matched_bias,balanced,0.0,0.0,0.0,0.0,enc3,,bp_raw
architecture,BBB,update_snr_linear,balanced,5.736492502147075,3.8627729602173893,5.883068641639554,0.3521830945766335,enc3,,bp_raw
architecture,BBB,matched_bp_snr_linear,balanced,5.736492502147075,3.8627729602173893,5.883068641639554,0.3521830945766335,enc3,,bp_raw
architecture,HBB,alignment,balanced,0.368008968796854,0.279680516205764,0.7961097731002559,1.403306170992166,enc1,,hebbian_effective
architecture,HBB,norm_ratio,balanced,0.045466787561505226,0.017541869932313804,0.07917983921922016,1.355670206569353,enc1,,hebbian_effective
architecture,HBB,alpha_star,balanced,8.2832925313338,3.7878465473791487,276.64171631780846,32.940267259456625,enc1,,hebbian_effective
architecture,HBB,scale_matched_bias,balanced,0.9213720664684695,0.49489289736138103,0.9579412804939078,0.5025639478162651,enc1,,hebbian_effective
architecture,HBB,update_snr_linear,balanced,453.0917662156218,453.0917662156218,549.0510712878232,0.2117877927327753,enc1,,hebbian_effective
architecture,HBB,matched_bp_snr_linear,balanced,1.4489482500719357,1.4489482500719357,9.21560640677404,5.360203966091372,enc1,,hebbian_effective
