sweep,case,method,noise_type,accuracy_mean,accuracy_sd,accuracy_ci_low,accuracy_ci_high,accuracy_absolute_degradation_mean,accuracy_absolute_degradation_sd,accuracy_absolute_degradation_ci_low,accuracy_absolute_degradation_ci_high,system_reconstruction_mse_increase_mean,system_reconstruction_mse_increase_sd,system_reconstruction_mse_increase_ci_low,system_reconstruction_mse_increase_ci_high,standardized_reconstruction_mse_increase_mean,standardized_reconstruction_mse_increase_sd,standardized_reconstruction_mse_increase_ci_low,standardized_reconstruction_mse_increase_ci_high,representation_cosine_mean,representation_cosine_sd,representation_cosine_ci_low,representation_cosine_ci_high,prediction_js_divergence_mean,prediction_js_divergence_sd,prediction_js_divergence_ci_low,prediction_js_divergence_ci_high
dimension,L16,HHH,gaussian,0.29002,0.10437141371084326,0.21586,0.38109999999999994,0.39008000000000004,0.09036372059626584,0.3137600000000001,0.45511999999999997,0.035840418937838806,0.010408138423841591,0.028619029685818413,0.04487657825547822,0.037488728650929976,0.008990642506029498,0.03089395941286671,0.0449824373541073,0.9997158050537109,0.00013083232426691323,0.9996019840240479,0.9998049378395081,0.2925270050764084,0.06743465648184552,0.23508684933185578,0.34385772943496706
dimension,L16,HHH,pixel_masking,0.5335,0.05626290962970187,0.49354,0.58002,0.1466,0.007975274289953926,0.1403,0.15290000000000004,0.01618614268555933,0.0015112000813373343,0.014948233818521306,0.01717792091058225,0.015551876939267528,0.0011503509408528033,0.014706043399110132,0.0165653902131684,0.9999485015869141,7.1352759844347e-06,0.9999428987503052,0.999954104423523,0.09924130439758301,0.009863798504137747,0.09148931205272674,0.10699329674243926
dimension,L16,HHH,salt_pepper,0.20396,0.05775537204451202,0.16658,0.25118,0.47614,0.06449490677565167,0.42878,0.53264,0.05715663660166215,0.011147457762693044,0.04931904762268067,0.06643881471283582,0.05938944817757119,0.009596752208266028,0.052277372562642,0.06676939396683051,0.9995752096176147,0.0001863446606825804,0.9994095802307129,0.9996945023536682,0.38949544429779054,0.050768868257332386,0.3495076596736908,0.43040544986724855
dimension,L32,BBB,gaussian,0.48762,0.11790927444437949,0.38029999999999997,0.55722,0.43662,0.11774808703329322,0.3663,0.54298,0.037898933695287115,0.0050976792006457135,0.03422212910379683,0.0418970460304922,0.03690212886528093,0.004285942359364901,0.03371469928566291,0.040089558444898955,0.928823447227478,0.007829697857797325,0.9217424154281616,0.934257698059082,0.27685924172401427,0.07216236487781875,0.2344106376171112,0.34247090220451354
dimension,L32,BBB,pixel_masking,0.84364,0.011586543919564648,0.8346199999999999,0.8526,0.0806,0.01509950330308919,0.06981999999999997,0.09370000000000005,0.022779940477974558,0.0020624291360400024,0.021250100905749265,0.02433352277415139,0.023976955186785488,0.0016189809223573805,0.02278222729021189,0.025240420263835363,0.9835415244102478,0.0062461571694204234,0.9796917080879212,0.9890156745910644,0.05810521915555,0.0055978468598693746,0.053390420973300934,0.06206951960921288
dimension,L32,BBB,salt_pepper,0.27832,0.08860951980458985,0.20942,0.34174,0.64592,0.09033923289468423,0.5802400000000001,0.71384,0.0700810503493523,0.007217761419600626,0.06481955332366787,0.07591974400160263,0.06813823318354936,0.0050985234207182,0.0643615007600979,0.07215960727672187,0.866549301147461,0.018360190898861765,0.8508933901786804,0.8798378467559814,0.4232052743434906,0.06831365449292338,0.37507476210594176,0.4787399470806122
dimension,L32,HBB,gaussian,0.41374000000000005,0.10974802048328708,0.33178,0.5009600000000001,0.5044199999999999,0.10383620274258878,0.42138,0.58178,0.03815882043332469,0.0026891012348815545,0.036053489768553756,0.040264151098095634,0.03818162166021307,0.0019549568425038465,0.036677387895000226,0.039685855425425944,0.9271828055381774,0.007357100569183553,0.9216787576675415,0.9330032706260681,0.31658868193626405,0.06139823548908761,0.268646651506424,0.3621043682098389
dimension,L32,HBB,pixel_masking,0.83862,0.01562168364805792,0.82524,0.84932,0.07953999999999997,0.011623596689493337,0.07037999999999996,0.08869999999999997,0.023339091645844127,0.0026229877339659733,0.02147076041104842,0.025597446220748277,0.023293155445663297,0.0023963462258085764,0.021525044912805363,0.025149695690699986,0.9841226696968078,0.0063915504312513985,0.9798004508018494,0.9895527839660645,0.056495829671621325,0.008989506189477695,0.0494595542550087,0.06353210508823395
dimension,L32,HBB,salt_pepper,0.2612,0.07401236383199768,0.20457999999999998,0.31782,0.65696,0.06841317855501233,0.6035,0.70898,0.0654049416413599,0.005032503843680337,0.061364101648525314,0.06911149340532265,0.06570156534593934,0.003156581508497764,0.06295655449682354,0.0682435371910796,0.8776408910751343,0.0028313046955501793,0.8753220796585083,0.8797393679618836,0.43560458421707154,0.0543177324082149,0.3941044270992279,0.4769496858119965
dimension,L32,HHB,gaussian,0.44576000000000005,0.11925008595384741,0.34883999999999993,0.5449599999999999,0.46264000000000005,0.11374888131318035,0.36846,0.55238,0.07553677250005761,0.014853100533042042,0.06408655261098122,0.08684612638648675,0.07275601409230914,0.01405601140544255,0.06181864017836901,0.08339530917050887,0.9191253662109375,0.01207773545446283,0.9094777345657349,0.928121280670166,0.2972098648548126,0.08280732143737826,0.23191835284233092,0.36271231174468993
dimension,L32,HHB,pixel_masking,0.8232199999999998,0.012398467647253842,0.8149599999999999,0.83338,0.08517999999999996,0.008500999941183428,0.07795999999999995,0.09097999999999999,0.022647545620859886,0.0022024561829931274,0.02100283149758164,0.024439017668354268,0.02375888511832879,0.0018142739658695384,0.022348206702641076,0.02516956353401651,0.9868245005607605,0.003837085963598998,0.9836758017539978,0.9897216081619262,0.059521840512752534,0.003729875102220127,0.05650279074907303,0.062330656498670575
dimension,L32,HHB,salt_pepper,0.29884000000000005,0.08792504193914268,0.22610000000000002,0.36524,0.60956,0.08165009491727489,0.54552,0.67594,0.1041698713732739,0.017540191559491936,0.08984026194475137,0.11731546612934189,0.10178486605371748,0.01736511499053022,0.08792427264155174,0.11463553740151075,0.8902766823768615,0.012715815260886715,0.8805330157279968,0.9002809047698974,0.40902031064033506,0.07427643492581622,0.3526842176914215,0.46992098689079287
dimension,L32,HHH,gaussian,0.38408,0.061545649724411865,0.33736,0.43098000000000003,0.42607999999999996,0.07501811114657576,0.36804,0.48446,0.04523302337646484,0.00882497878100228,0.03821346810165717,0.05197352311037025,0.04657676973498598,0.01122173512268207,0.038252255041161365,0.05561576090326115,0.9997511625289917,0.00012512510928337395,0.9996415495872497,0.9998282790184021,0.30058349668979645,0.058621720691590724,0.25712124109268186,0.34404575228691103
dimension,L32,HHH,pixel_masking,0.6859200000000001,0.02895871198793209,0.6663,0.7119,0.12423999999999999,0.00468433559856682,0.12007999999999999,0.12728000000000003,0.018429310737921267,0.0011286699441109807,0.017597882711449447,0.01935706401902802,0.018477354244699283,0.0013848017031699285,0.01753140237535749,0.019624969646298156,0.9999464631080628,5.742096293066132e-06,0.9999416828155517,0.9999506950378418,0.08643583208322525,0.001217790323355428,0.08545804172754287,0.08734165579080581
dimension,L32,HHH,salt_pepper,0.2754,0.03944749675201204,0.24931999999999999,0.30958,0.53476,0.05443388650463974,0.4906,0.57592,0.06964762218397491,0.011100523945283523,0.060912834694531494,0.07838240967341832,0.07168906599122651,0.014427258201912974,0.06060506729515232,0.08278498038506021,0.9996275186538697,0.00016948308709005482,0.9994767785072327,0.9997275590896606,0.39354113340377805,0.03846151614253424,0.36069337725639344,0.4196455478668213
dimension,L64,BBB,gaussian,0.59344,0.06559788868553622,0.5446,0.64388,0.3224,0.06739929524854096,0.27138,0.37277999999999994,0.030363823951750385,0.0018499801907297378,0.028867672595637182,0.03176502214422031,0.03018314378028013,0.0019033648043238786,0.028750411560340798,0.03169406363934887,0.9280662655830383,0.01018159185312372,0.9193586587905884,0.9346435070037842,0.20266295671463014,0.03937236328572672,0.17338388562202453,0.23289862871170045
dimension,L64,BBB,pixel_masking,0.84526,0.013563849011250486,0.8351,0.8557400000000002,0.07058000000000002,0.013279005986895258,0.059820000000000054,0.08106000000000005,0.024808106879750075,0.002005112661451537,0.023212593386416534,0.02640362037308362,0.026577339460703786,0.0026521621459093475,0.024845204809928422,0.028843169202366653,0.973806631565094,0.002837098098891418,0.9718374490737915,0.9760877966880799,0.05024620294570923,0.006397830226796323,0.04533693939447403,0.05515546649694443
dimension,L64,BBB,salt_pepper,0.3562,0.0749090114739208,0.29864000000000007,0.41376,0.5596400000000001,0.07432568869509384,0.5024,0.61688,0.05738937523077945,0.0021557697818907957,0.05590458745927227,0.059182358123428966,0.05762233668375989,0.0026312926520539745,0.055575173570574544,0.059669499796945226,0.8851604223251343,0.013949775567409502,0.8730165839195252,0.895105528831482,0.3603508293628693,0.05961889025700252,0.3141552686691284,0.4065463900566101
dimension,L64,HBB,gaussian,0.67516,0.03255953009488925,0.64988,0.70012,0.24122,0.031704763049106646,0.21703999999999998,0.26575999999999994,0.029048188658003904,0.0014076010298093593,0.02796446679305057,0.030131910522957238,0.028708221731575168,0.001816038223538387,0.02715265038334594,0.030033604202465137,0.9341599464416503,0.005679877798022754,0.9298725366592407,0.938693106174469,0.15505194365978242,0.014447778534537966,0.1442200005054474,0.16598861217498778
dimension,L64,HBB,pixel_masking,0.84752,0.009719927983272337,0.8390600000000001,0.85538,0.06885999999999999,0.009975119046908662,0.06172,0.07748,0.0275888919760743,0.0007875354994921818,0.02705080067824344,0.02825810818497016,0.029475752484263207,0.0015925161582331427,0.028263987198070606,0.030687517770455808,0.9727904438972473,0.002470270243443935,0.9708539009094238,0.9747484564781189,0.05067480504512787,0.0050019239079954715,0.047226646542549135,0.05523565784096718
dimension,L64,HBB,salt_pepper,0.4015600000000001,0.09255605328664353,0.32904000000000005,0.48084,0.51482,0.09169333127332653,0.437,0.5859599999999999,0.05610331153874495,0.002320932556778777,0.05425812088912848,0.0578795333800024,0.056986248437725776,0.00349787477695519,0.05419802314855614,0.059564073157991684,0.895839536190033,0.008280236084429926,0.88869149684906,0.9016608357429504,0.33091185986995697,0.06591820418171661,0.27551369965076444,0.38215285539627075
dimension,L64,HHB,gaussian,0.49168,0.06088264941672626,0.44728,0.5436799999999999,0.42817999999999995,0.061962262708845625,0.3756,0.47386,0.04750289347736203,0.0029073477244657463,0.04523221056724082,0.049581229370467515,0.05355925853242679,0.00632641966060799,0.049456268217514976,0.05913354365037412,0.9102998733520508,0.010521065224520409,0.9009638547897338,0.9160312175750732,0.2709861546754837,0.043755790576949866,0.23261859118938447,0.301893538236618
dimension,L64,HHB,pixel_masking,0.8270800000000001,0.010600566022623508,0.8188599999999999,0.8352999999999999,0.09277999999999997,0.010808653940246236,0.08423999999999998,0.101,0.02859697769388861,0.001361195662329492,0.02761124544912455,0.029717161230846324,0.028316838641069368,0.0009512078659624593,0.027589567810369996,0.029044109471768748,0.9737095713615418,0.0008116431016958115,0.973233437538147,0.9744371175765991,0.0637996718287468,0.00525883288760003,0.05966278463602066,0.06793655902147293
dimension,L64,HHB,salt_pepper,0.35302,0.04561010852870228,0.31692,0.38682,0.56684,0.047915373315878494,0.53268,0.60488,0.07130634225173874,0.00304069176533182,0.06898244827017494,0.07372624535171353,0.0784105404108398,0.005841368707057837,0.07529172388952607,0.0836493172631945,0.8786177635192871,0.008449593048904438,0.870884358882904,0.8833271741867066,0.3800286591053009,0.03226416685558611,0.353591775894165,0.40430145859718325
dimension,L64,HHH,gaussian,0.37901999999999997,0.08976002450980056,0.31758000000000003,0.45402,0.51508,0.09656964844090506,0.43552,0.5840799999999999,0.05300173214114441,0.006836894276848836,0.04879917784204289,0.059099839221020134,0.05139116678666096,0.0078795889036415,0.04614155711894132,0.05816695352748948,0.9997284889221192,7.182564227963113e-05,0.9996671676635742,0.9997798442840576,0.34637546837329863,0.06863028495937315,0.2896973878145218,0.39825342297554017
dimension,L64,HHH,pixel_masking,0.8023,0.008826947377208018,0.79552,0.8089999999999999,0.09179999999999999,0.006614378277661458,0.08660000000000001,0.09699999999999998,0.021220813138533613,0.0015009315850851273,0.020069334204926785,0.022372292072140438,0.02144621682536845,0.0007265987593465881,0.020809164666934894,0.0219261810435081,0.9999394893646241,6.207244991888687e-06,0.999934196472168,0.9999438643455505,0.0711817428469658,0.0015522529011621012,0.07010514438152313,0.07240034192800522
dimension,L64,HHH,salt_pepper,0.28472,0.060835285813415886,0.23992,0.33112,0.60938,0.06815505850632074,0.55808,0.6613999999999999,0.08135996836681755,0.00853080001694017,0.07578867572005914,0.08862921222608915,0.07981991257492377,0.0100819475570249,0.07277369838558898,0.08807823346429941,0.9995957851409912,0.0001008144916446164,0.9995108723640442,0.999669885635376,0.4243484318256378,0.05297934524348366,0.38484365344047544,0.464745956659317
