sweep,method,case,metric,value,baseline_case,baseline_value,absolute_change,relative_change,layer,noise_type,rule
architecture,HHB,early_heavy,silhouette_score,-0.03330478346968871,balanced,-0.032309748389203544,-0.0009950350804851654,-0.030796744947319505,h1,,
architecture,HHB,balanced,silhouette_score,-0.032309748389203544,balanced,-0.032309748389203544,0.0,0.0,h1,,
architecture,HHB,late_heavy,silhouette_score,-0.039055324927503535,balanced,-0.032309748389203544,-0.006745576538299991,-0.20877836796603713,h1,,
architecture,HHB,early_heavy,effective_rank,1.0141958288365602,balanced,1.0451430234971932,-0.030947194660633004,-0.02961048771779559,h2,,
architecture,HHB,balanced,effective_rank,1.0451430234971932,balanced,1.0451430234971932,0.0,0.0,h2,,
architecture,HHB,late_heavy,effective_rank,2.0416892075820003,balanced,1.0451430234971932,0.9965461840848071,0.9535022113521574,h2,,
architecture,HHB,early_heavy,stable_rank,1.0070782175859854,balanced,1.0223699472966077,-0.015291729710622315,-0.014957139292916788,h2,,
architecture,HHB,balanced,stable_rank,1.0223699472966077,balanced,1.0223699472966077,0.0,0.0,h2,,
architecture,HHB,late_heavy,stable_rank,1.4259465561502638,balanced,1.0223699472966077,0.4035766088536561,0.3947461581010035,h2,,
architecture,HHB,early_heavy,winner_coverage_ratio,0.10714285714285714,balanced,0.34375,-0.23660714285714285,-0.6883116883096859,h2,,
architecture,HHB,balanced,winner_coverage_ratio,0.34375,balanced,0.34375,0.0,0.0,h2,,
architecture,HHB,late_heavy,winner_coverage_ratio,0.9454545454545455,balanced,0.34375,0.6017045454545455,1.7504132231354042,h2,,
architecture,HHB,early_heavy,winner_entropy,0.32969533691986563,balanced,0.4228846285137669,-0.09318929159390127,-0.22036575772733993,h2,,
architecture,HHB,balanced,winner_entropy,0.4228846285137669,balanced,0.4228846285137669,0.0,0.0,h2,,
architecture,HHB,late_heavy,winner_entropy,0.7344084698932606,balanced,0.4228846285137669,0.3115238413794937,0.7366639039910514,h2,,
architecture,HHB,early_heavy,max_winner_share,0.3333333333333333,balanced,0.24969882335334942,0.0836345099799839,0.33494154620543626,h2,,
architecture,HHB,balanced,max_winner_share,0.24969882335334942,balanced,0.24969882335334942,0.0,0.0,h2,,
architecture,HHB,late_heavy,max_winner_share,0.18121936785264853,balanced,0.24969882335334942,-0.06847945550070089,-0.27424821062741334,h2,,
architecture,HHB,early_heavy,linear_probe_cv_accuracy,0.8985999999999998,balanced,0.9000999999999999,-0.0015000000000000568,-0.0016664815020535392,h2,,
architecture,HHB,balanced,linear_probe_cv_accuracy,0.9000999999999999,balanced,0.9000999999999999,0.0,0.0,h2,,
architecture,HHB,late_heavy,linear_probe_cv_accuracy,0.885,balanced,0.9000999999999999,-0.015099999999999891,-0.016775913787338205,h2,,
architecture,HHB,early_heavy,knn_cv_accuracy,0.8518000000000001,balanced,0.8524,-0.0005999999999999339,-0.0007038948850295988,h2,,
architecture,HHB,balanced,knn_cv_accuracy,0.8524,balanced,0.8524,0.0,0.0,h2,,
architecture,HHB,late_heavy,knn_cv_accuracy,0.8208,balanced,0.8524,-0.03160000000000007,-0.03707179727822971,h2,,
architecture,HHB,early_heavy,between_within_scatter_ratio,0.11006252684007407,balanced,0.11064869100343344,-0.0005861641633593678,-0.005297524607280547,h2,,
architecture,HHB,balanced,between_within_scatter_ratio,0.11064869100343344,balanced,0.11064869100343344,0.0,0.0,h2,,
architecture,HHB,late_heavy,between_within_scatter_ratio,0.10847987868939231,balanced,0.11064869100343344,-0.0021688123140411325,-0.01960088541810434,h2,,
architecture,HHB,early_heavy,silhouette_score,-0.04867645043445461,balanced,-0.040718942986231764,-0.007957507448222843,-0.19542519683573512,h2,,
architecture,HHB,balanced,silhouette_score,-0.040718942986231764,balanced,-0.040718942986231764,0.0,0.0,h2,,
architecture,HHB,late_heavy,silhouette_score,-0.04489101722830463,balanced,-0.040718942986231764,-0.0041720742420728665,-0.102460278582897,h2,,
architecture,HHB,early_heavy,effective_rank,9.956353319850072,balanced,11.541122599872722,-1.58476928002265,-0.13731500261854857,z,,
architecture,HHB,balanced,effective_rank,11.541122599872722,balanced,11.541122599872722,0.0,0.0,z,,
architecture,HHB,late_heavy,effective_rank,11.157002317962696,balanced,11.541122599872722,-0.38412028191002534,-0.03328274858757919,z,,
architecture,HHB,early_heavy,stable_rank,3.740394906994753,balanced,4.198815970361601,-0.45842106336684774,-0.10917865098223381,z,,
architecture,HHB,balanced,stable_rank,4.198815970361601,balanced,4.198815970361601,0.0,0.0,z,,
architecture,HHB,late_heavy,stable_rank,4.2261900855307815,balanced,4.198815970361601,0.027374115169180868,0.00651948438855178,z,,
architecture,HHB,early_heavy,winner_coverage_ratio,0.721875,balanced,0.76875,-0.046875,-0.06097560975601824,z,,
architecture,HHB,balanced,winner_coverage_ratio,0.76875,balanced,0.76875,0.0,0.0,z,,
architecture,HHB,late_heavy,winner_coverage_ratio,0.5,balanced,0.76875,-0.26875000000000004,-0.3495934959345046,z,,
architecture,HHB,early_heavy,winner_entropy,0.8372298766430044,balanced,0.8521405378856649,-0.014910661242660495,-0.017497889819488462,z,,
architecture,HHB,balanced,winner_entropy,0.8521405378856649,balanced,0.8521405378856649,0.0,0.0,z,,
architecture,HHB,late_heavy,winner_entropy,0.6394867005155827,balanced,0.8521405378856649,-0.21265383737008225,-0.249552541999082,z,,
architecture,HHB,early_heavy,max_winner_share,0.06472857142857143,balanced,0.07287142857142856,-0.008142857142857132,-0.11174279552875462,z,,
architecture,HHB,balanced,max_winner_share,0.07287142857142856,balanced,0.07287142857142856,0.0,0.0,z,,
architecture,HHB,late_heavy,max_winner_share,0.2658285714285714,balanced,0.07287142857142856,0.19295714285714285,2.6479121740471765,z,,
architecture,HHB,early_heavy,linear_probe_cv_accuracy,0.8854,balanced,0.8778,0.00759999999999994,0.008658008657998727,z,,
architecture,HHB,balanced,linear_probe_cv_accuracy,0.8778,balanced,0.8778,0.0,0.0,z,,
architecture,HHB,late_heavy,linear_probe_cv_accuracy,0.7539,balanced,0.8778,-0.12390000000000001,-0.1411483253586909,z,,
architecture,HHB,early_heavy,knn_cv_accuracy,0.9171999999999999,balanced,0.9183,-0.001100000000000101,-0.0011978656212554754,z,,
architecture,HHB,balanced,knn_cv_accuracy,0.9183,balanced,0.9183,0.0,0.0,z,,
architecture,HHB,late_heavy,knn_cv_accuracy,0.7843000000000001,balanced,0.9183,-0.1339999999999999,-0.14592181204383534,z,,
architecture,HHB,early_heavy,between_within_scatter_ratio,0.1099151231965992,balanced,0.1094812449793292,0.0004338782172699923,0.003963036932471387,z,,
architecture,HHB,balanced,between_within_scatter_ratio,0.1094812449793292,balanced,0.1094812449793292,0.0,0.0,z,,
architecture,HHB,late_heavy,between_within_scatter_ratio,0.08647037255400382,balanced,0.1094812449793292,-0.023010872425325388,-0.2101809531802439,z,,
architecture,HHB,early_heavy,silhouette_score,-0.01016492007194584,balanced,-0.026370457594369602,0.016205537522423763,0.6145338003262143,z,,
architecture,HHB,balanced,silhouette_score,-0.026370457594369602,balanced,-0.026370457594369602,0.0,0.0,z,,
architecture,HHB,late_heavy,silhouette_score,-0.02271042226550389,balanced,-0.026370457594369602,0.0036600353288657114,0.13879301546547218,z,,
architecture,HHH,early_heavy,effective_rank,1.3779399792919107,balanced,1.3607151779211093,0.0172248013708014,0.012658638376551857,h1,,
architecture,HHH,balanced,effective_rank,1.3607151779211093,balanced,1.3607151779211093,0.0,0.0,h1,,
architecture,HHH,late_heavy,effective_rank,1.4856594820161466,balanced,1.3607151779211093,0.12494430409503732,0.09182252547945742,h1,,
architecture,HHH,early_heavy,stable_rank,1.178067755276162,balanced,1.1726882926573663,0.005379462618795738,0.004587291143327643,h1,,
architecture,HHH,balanced,stable_rank,1.1726882926573663,balanced,1.1726882926573663,0.0,0.0,h1,,
architecture,HHH,late_heavy,stable_rank,1.2336205893137573,balanced,1.1726882926573663,0.060932296656390994,0.05195949941502665,h1,,
architecture,HHH,early_heavy,winner_coverage_ratio,0.88125,balanced,0.9,-0.018750000000000044,-0.020833333333310236,h1,,
architecture,HHH,balanced,winner_coverage_ratio,0.9,balanced,0.9,0.0,0.0,h1,,
architecture,HHH,late_heavy,winner_coverage_ratio,0.95,balanced,0.9,0.04999999999999993,0.055555555555493755,h1,,
architecture,HHH,early_heavy,winner_entropy,0.7342161103982943,balanced,0.6196834921396143,0.11453261825868,0.18482438165819504,h1,,
architecture,HHH,balanced,winner_entropy,0.6196834921396143,balanced,0.6196834921396143,0.0,0.0,h1,,
architecture,HHH,late_heavy,winner_entropy,0.6376473548507903,balanced,0.6196834921396143,0.017963862711176004,0.028988770782197585,h1,,
architecture,HHH,early_heavy,max_winner_share,0.10769889607917778,balanced,0.34213377109503873,-0.23443487501586097,-0.6852140736205018,h1,,
architecture,HHH,balanced,max_winner_share,0.34213377109503873,balanced,0.34213377109503873,0.0,0.0,h1,,
architecture,HHH,late_heavy,max_winner_share,0.6168575984944121,balanced,0.34213377109503873,0.2747238273993734,0.8029719677168525,h1,,
architecture,HHH,early_heavy,linear_probe_cv_accuracy,0.9,balanced,0.8919,0.008099999999999996,0.00908173562057508,h1,,
architecture,HHH,balanced,linear_probe_cv_accuracy,0.8919,balanced,0.8919,0.0,0.0,h1,,
architecture,HHH,late_heavy,linear_probe_cv_accuracy,0.8743000000000001,balanced,0.8919,-0.01759999999999995,-0.019733153941002595,h1,,
architecture,HHH,early_heavy,knn_cv_accuracy,0.8183,balanced,0.807,0.011299999999999977,0.014002478314728593,h1,,
architecture,HHH,balanced,knn_cv_accuracy,0.807,balanced,0.807,0.0,0.0,h1,,
architecture,HHH,late_heavy,knn_cv_accuracy,0.7677,balanced,0.807,-0.0393,-0.048698884758303966,h1,,
architecture,HHH,early_heavy,between_within_scatter_ratio,0.10917918870428105,balanced,0.1087670037049759,0.0004121849993051485,0.003789614361533636,h1,,
architecture,HHH,balanced,between_within_scatter_ratio,0.1087670037049759,balanced,0.1087670037049759,0.0,0.0,h1,,
architecture,HHH,late_heavy,between_within_scatter_ratio,0.1071840404958142,balanced,0.1087670037049759,-0.0015829632091616946,-0.01455370797416499,h1,,
architecture,HHH,early_heavy,silhouette_score,-0.03330478346968871,balanced,-0.032309748389203544,-0.0009950350804851654,-0.030796744947319505,h1,,
architecture,HHH,balanced,silhouette_score,-0.032309748389203544,balanced,-0.032309748389203544,0.0,0.0,h1,,
architecture,HHH,late_heavy,silhouette_score,-0.039055324927503535,balanced,-0.032309748389203544,-0.006745576538299991,-0.20877836796603713,h1,,
architecture,HHH,early_heavy,effective_rank,1.0141958288365602,balanced,1.0451430234971932,-0.030947194660633004,-0.02961048771779559,h2,,
architecture,HHH,balanced,effective_rank,1.0451430234971932,balanced,1.0451430234971932,0.0,0.0,h2,,
architecture,HHH,late_heavy,effective_rank,2.0416892075820003,balanced,1.0451430234971932,0.9965461840848071,0.9535022113521574,h2,,
architecture,HHH,early_heavy,stable_rank,1.0070782175859854,balanced,1.0223699472966077,-0.015291729710622315,-0.014957139292916788,h2,,
architecture,HHH,balanced,stable_rank,1.0223699472966077,balanced,1.0223699472966077,0.0,0.0,h2,,
architecture,HHH,late_heavy,stable_rank,1.4259465561502638,balanced,1.0223699472966077,0.4035766088536561,0.3947461581010035,h2,,
architecture,HHH,early_heavy,winner_coverage_ratio,0.10714285714285714,balanced,0.34375,-0.23660714285714285,-0.6883116883096859,h2,,
architecture,HHH,balanced,winner_coverage_ratio,0.34375,balanced,0.34375,0.0,0.0,h2,,
architecture,HHH,late_heavy,winner_coverage_ratio,0.9454545454545455,balanced,0.34375,0.6017045454545455,1.7504132231354042,h2,,
architecture,HHH,early_heavy,winner_entropy,0.32969533691986563,balanced,0.4228846285137669,-0.09318929159390127,-0.22036575772733993,h2,,
architecture,HHH,balanced,winner_entropy,0.4228846285137669,balanced,0.4228846285137669,0.0,0.0,h2,,
architecture,HHH,late_heavy,winner_entropy,0.7344084698932606,balanced,0.4228846285137669,0.3115238413794937,0.7366639039910514,h2,,
architecture,HHH,early_heavy,max_winner_share,0.3333333333333333,balanced,0.24969882335334942,0.0836345099799839,0.33494154620543626,h2,,
architecture,HHH,balanced,max_winner_share,0.24969882335334942,balanced,0.24969882335334942,0.0,0.0,h2,,
architecture,HHH,late_heavy,max_winner_share,0.18121936785264853,balanced,0.24969882335334942,-0.06847945550070089,-0.27424821062741334,h2,,
architecture,HHH,early_heavy,linear_probe_cv_accuracy,0.8985999999999998,balanced,0.9000999999999999,-0.0015000000000000568,-0.0016664815020535392,h2,,
architecture,HHH,balanced,linear_probe_cv_accuracy,0.9000999999999999,balanced,0.9000999999999999,0.0,0.0,h2,,
architecture,HHH,late_heavy,linear_probe_cv_accuracy,0.885,balanced,0.9000999999999999,-0.015099999999999891,-0.016775913787338205,h2,,
architecture,HHH,early_heavy,knn_cv_accuracy,0.8518000000000001,balanced,0.8524,-0.0005999999999999339,-0.0007038948850295988,h2,,
architecture,HHH,balanced,knn_cv_accuracy,0.8524,balanced,0.8524,0.0,0.0,h2,,
architecture,HHH,late_heavy,knn_cv_accuracy,0.8208,balanced,0.8524,-0.03160000000000007,-0.03707179727822971,h2,,
architecture,HHH,early_heavy,between_within_scatter_ratio,0.11006252684007407,balanced,0.11064869100343344,-0.0005861641633593678,-0.005297524607280547,h2,,
architecture,HHH,balanced,between_within_scatter_ratio,0.11064869100343344,balanced,0.11064869100343344,0.0,0.0,h2,,
architecture,HHH,late_heavy,between_within_scatter_ratio,0.10847987868939231,balanced,0.11064869100343344,-0.0021688123140411325,-0.01960088541810434,h2,,
architecture,HHH,early_heavy,silhouette_score,-0.04867645043445461,balanced,-0.040718942986231764,-0.007957507448222843,-0.19542519683573512,h2,,
architecture,HHH,balanced,silhouette_score,-0.040718942986231764,balanced,-0.040718942986231764,0.0,0.0,h2,,
architecture,HHH,late_heavy,silhouette_score,-0.04489101722830463,balanced,-0.040718942986231764,-0.0041720742420728665,-0.102460278582897,h2,,
architecture,HHH,early_heavy,effective_rank,1.0197862997035798,balanced,1.0156637284425485,0.004122571261031327,0.004058992307767997,z,,
architecture,HHH,balanced,effective_rank,1.0156637284425485,balanced,1.0156637284425485,0.0,0.0,z,,
architecture,HHH,late_heavy,effective_rank,1.0361015627795194,balanced,1.0156637284425485,0.020437834336970884,0.020122638787436854,z,,
architecture,HHH,early_heavy,stable_rank,1.0098520089602392,balanced,1.0078044760494689,0.002047532910770311,0.0020316767383237685,z,,
architecture,HHH,balanced,stable_rank,1.0078044760494689,balanced,1.0078044760494689,0.0,0.0,z,,
architecture,HHH,late_heavy,stable_rank,1.0178510605964397,balanced,1.0078044760494689,0.010046584546970827,0.00996878341555184,z,,
architecture,HHH,early_heavy,winner_coverage_ratio,0.109375,balanced,0.109375,0.0,0.0,z,,
architecture,HHH,balanced,winner_coverage_ratio,0.109375,balanced,0.109375,0.0,0.0,z,,
architecture,HHH,late_heavy,winner_coverage_ratio,0.109375,balanced,0.109375,0.0,0.0,z,,
architecture,HHH,early_heavy,winner_entropy,0.46789248700960073,balanced,0.46789248700960073,0.0,0.0,z,,
architecture,HHH,balanced,winner_entropy,0.46789248700960073,balanced,0.46789248700960073,0.0,0.0,z,,
architecture,HHH,late_heavy,winner_entropy,0.46789248700960073,balanced,0.46789248700960073,0.0,0.0,z,,
architecture,HHH,early_heavy,max_winner_share,0.14285714285714285,balanced,0.14285714285714285,0.0,0.0,z,,
architecture,HHH,balanced,max_winner_share,0.14285714285714285,balanced,0.14285714285714285,0.0,0.0,z,,
architecture,HHH,late_heavy,max_winner_share,0.14285714285714285,balanced,0.14285714285714285,0.0,0.0,z,,
architecture,HHH,early_heavy,linear_probe_cv_accuracy,0.8515,balanced,0.8459999999999999,0.005500000000000171,0.0065011820330894456,z,,
architecture,HHH,balanced,linear_probe_cv_accuracy,0.8459999999999999,balanced,0.8459999999999999,0.0,0.0,z,,
architecture,HHH,late_heavy,linear_probe_cv_accuracy,0.7667,balanced,0.8459999999999999,-0.07929999999999982,-0.09373522458617742,z,,
architecture,HHH,early_heavy,knn_cv_accuracy,0.8171999999999999,balanced,0.8242,-0.007000000000000117,-0.00849308420285322,z,,
architecture,HHH,balanced,knn_cv_accuracy,0.8242,balanced,0.8242,0.0,0.0,z,,
architecture,HHH,late_heavy,knn_cv_accuracy,0.7622,balanced,0.8242,-0.062000000000000055,-0.07522446008241304,z,,
architecture,HHH,early_heavy,between_within_scatter_ratio,0.10449814681285359,balanced,0.10483942096942958,-0.0003412741565759908,-0.003255208331151015,z,,
architecture,HHH,balanced,between_within_scatter_ratio,0.10483942096942958,balanced,0.10483942096942958,0.0,0.0,z,,
architecture,HHH,late_heavy,between_within_scatter_ratio,0.08878643154683569,balanced,0.10483942096942958,-0.016052989422593894,-0.15311978332197876,z,,
architecture,HHH,early_heavy,silhouette_score,-0.0460273820577363,balanced,-0.04264248287751565,-0.0033848991802206477,-0.07937856690624467,z,,
architecture,HHH,balanced,silhouette_score,-0.04264248287751565,balanced,-0.04264248287751565,0.0,0.0,z,,
architecture,HHH,late_heavy,silhouette_score,-0.05060613815638924,balanced,-0.04264248287751565,-0.007963655278873584,-0.18675402418666087,z,,
dimension,BBB,L16,effective_rank,2.284233689026454,L64,1.882369806551793,0.401863882474661,0.2134882747671135,h1,,
dimension,BBB,L32,effective_rank,2.0049377531556987,L64,1.882369806551793,0.12256794660390558,0.06511363823263068,h1,,
dimension,BBB,L64,effective_rank,1.882369806551793,L64,1.882369806551793,0.0,0.0,h1,,
dimension,BBB,L128,effective_rank,1.7919024856687877,L64,1.882369806551793,-0.09046732088300535,-0.048060333611427426,h1,,
dimension,BBB,L16,stable_rank,1.5663266882752356,L64,1.4005715885134244,0.16575509976181113,0.1183481809292064,h1,,
dimension,BBB,L32,stable_rank,1.4534068415535635,L64,1.4005715885134244,0.05283525304013903,0.03772406457008097,h1,,
dimension,BBB,L64,stable_rank,1.4005715885134244,L64,1.4005715885134244,0.0,0.0,h1,,
dimension,BBB,L128,stable_rank,1.3620831796503547,L64,1.4005715885134244,-0.0384884088630697,-0.02748050094597025,h1,,
dimension,BBB,L16,winner_coverage_ratio,1.0,L64,0.9875,0.012499999999999956,0.012658227848088403,h1,,
dimension,BBB,L32,winner_coverage_ratio,1.0,L64,0.9875,0.012499999999999956,0.012658227848088403,h1,,
dimension,BBB,L64,winner_coverage_ratio,0.9875,L64,0.9875,0.0,0.0,h1,,
dimension,BBB,L128,winner_coverage_ratio,0.9875,L64,0.9875,0.0,0.0,h1,,
dimension,BBB,L16,winner_entropy,0.8148533615331205,L64,0.7702586229804895,0.044594738552630964,0.057895799179781,h1,,
dimension,BBB,L32,winner_entropy,0.7845965578141091,L64,0.7702586229804895,0.014337934833619559,0.01861444248182616,h1,,
dimension,BBB,L64,winner_entropy,0.7702586229804895,L64,0.7702586229804895,0.0,0.0,h1,,
dimension,BBB,L128,winner_entropy,0.766438541157192,L64,0.7702586229804895,-0.0038200818232975164,-0.00495947946484634,h1,,
dimension,BBB,L16,max_winner_share,0.244635039969547,L64,0.2736962314427103,-0.029061191473163328,-0.10618045897040491,h1,,
dimension,BBB,L32,max_winner_share,0.2678411686334221,L64,0.2736962314427103,-0.005855062809288214,-0.021392559109796858,h1,,
dimension,BBB,L64,max_winner_share,0.2736962314427103,L64,0.2736962314427103,0.0,0.0,h1,,
dimension,BBB,L128,max_winner_share,0.272944423296536,L64,0.2736962314427103,-0.0007518081461743154,-0.0027468706536755362,h1,,
dimension,BBB,L16,linear_probe_cv_accuracy,0.9007,L64,0.9004,0.00029999999999996696,0.00033318525099914904,h1,,
dimension,BBB,L32,linear_probe_cv_accuracy,0.9,L64,0.9004,-0.00039999999999995595,-0.0004442470013321987,h1,,
dimension,BBB,L64,linear_probe_cv_accuracy,0.9004,L64,0.9004,0.0,0.0,h1,,
dimension,BBB,L128,linear_probe_cv_accuracy,0.9000999999999999,L64,0.9004,-0.000300000000000078,-0.0003331852509992723,h1,,
dimension,BBB,L16,knn_cv_accuracy,0.8364,L64,0.8427999999999999,-0.00639999999999985,-0.007593735168476812,h1,,
dimension,BBB,L32,knn_cv_accuracy,0.8439,L64,0.8427999999999999,0.001100000000000101,0.0013051732320821024,h1,,
dimension,BBB,L64,knn_cv_accuracy,0.8427999999999999,L64,0.8427999999999999,0.0,0.0,h1,,
dimension,BBB,L128,knn_cv_accuracy,0.8367000000000001,L64,0.8427999999999999,-0.006099999999999772,-0.007237778832454361,h1,,
dimension,BBB,L16,between_within_scatter_ratio,0.1120159639046006,L64,0.11004322856452134,0.0019727353400792597,0.01792691259421441,h1,,
dimension,BBB,L32,between_within_scatter_ratio,0.11105571071593259,L64,0.11004322856452134,0.0010124821514112536,0.009200767413039022,h1,,
dimension,BBB,L64,between_within_scatter_ratio,0.11004322856452134,L64,0.11004322856452134,0.0,0.0,h1,,
dimension,BBB,L128,between_within_scatter_ratio,0.10990228503563984,L64,0.11004322856452134,-0.00014094352888149864,-0.0012808014697385838,h1,,
dimension,BBB,L16,silhouette_score,-0.024995282638790833,L64,-0.028580419717087226,0.0035851370782963923,0.12544032290846746,h1,,
dimension,BBB,L32,silhouette_score,-0.0264420961614579,L64,-0.028580419717087226,0.002138323555629325,0.07481778002987405,h1,,
dimension,BBB,L64,silhouette_score,-0.028580419717087226,L64,-0.028580419717087226,0.0,0.0,h1,,
dimension,BBB,L128,silhouette_score,-0.02884153058037866,L64,-0.028580419717087226,-0.0002611108632914333,-0.009136005204506787,h1,,
dimension,BBB,L16,effective_rank,6.440885540883795,L64,4.30995940156323,2.1309261393205654,0.4944190747010703,h2,,
dimension,BBB,L32,effective_rank,6.060905745120602,L64,4.30995940156323,1.7509463435573718,0.4062558786335422,h2,,
dimension,BBB,L64,effective_rank,4.30995940156323,L64,4.30995940156323,0.0,0.0,h2,,
dimension,BBB,L128,effective_rank,3.945244656664406,L64,4.30995940156323,-0.3647147448988237,-0.08462138756259663,h2,,
dimension,BBB,L16,stable_rank,3.192318883084742,L64,2.253398276366468,0.9389206067182738,0.41666873386973396,h2,,
dimension,BBB,L32,stable_rank,3.015160255153974,L64,2.253398276366468,0.7617619787875056,0.3380503068527611,h2,,
dimension,BBB,L64,stable_rank,2.253398276366468,L64,2.253398276366468,0.0,0.0,h2,,
dimension,BBB,L128,stable_rank,2.1165054810017674,L64,2.253398276366468,-0.13689279536470078,-0.06074948969312927,h2,,
dimension,BBB,L16,winner_coverage_ratio,1.0,L64,1.0,0.0,0.0,h2,,
dimension,BBB,L32,winner_coverage_ratio,1.0,L64,1.0,0.0,0.0,h2,,
dimension,BBB,L64,winner_coverage_ratio,1.0,L64,1.0,0.0,0.0,h2,,
dimension,BBB,L128,winner_coverage_ratio,1.0,L64,1.0,0.0,0.0,h2,,
dimension,BBB,L16,winner_entropy,0.9342092826429033,L64,0.941798478730635,-0.0075891960877317866,-0.00805819531366468,h2,,
dimension,BBB,L32,winner_entropy,0.9455726523423325,L64,0.941798478730635,0.0037741736116974067,0.004007411029990478,h2,,
dimension,BBB,L64,winner_entropy,0.941798478730635,L64,0.941798478730635,0.0,0.0,h2,,
dimension,BBB,L128,winner_entropy,0.9491215635594055,L64,0.941798478730635,0.007323084828770421,0.007775638837973883,h2,,
dimension,BBB,L16,max_winner_share,0.10180595300503345,L64,0.08038516938848046,0.021420783616552988,0.2664768113228135,h2,,
dimension,BBB,L32,max_winner_share,0.0774622593860486,L64,0.08038516938848046,-0.002922910002431861,-0.036361309239392674,h2,,
dimension,BBB,L64,max_winner_share,0.08038516938848046,L64,0.08038516938848046,0.0,0.0,h2,,
dimension,BBB,L128,max_winner_share,0.0689731934077857,L64,0.08038516938848046,-0.011411975980694766,-0.14196618688954563,h2,,
dimension,BBB,L16,linear_probe_cv_accuracy,0.9345000000000001,L64,0.9190000000000002,0.015499999999999958,0.016866158868316748,h2,,
dimension,BBB,L32,linear_probe_cv_accuracy,0.9317,L64,0.9190000000000002,0.012699999999999823,0.013819368879201308,h2,,
dimension,BBB,L64,linear_probe_cv_accuracy,0.9190000000000002,L64,0.9190000000000002,0.0,0.0,h2,,
dimension,BBB,L128,linear_probe_cv_accuracy,0.9099,L64,0.9190000000000002,-0.009100000000000108,-0.009902067464624815,h2,,
dimension,BBB,L16,knn_cv_accuracy,0.8828999999999999,L64,0.8748000000000001,0.008099999999999774,0.009259259259248415,h2,,
dimension,BBB,L32,knn_cv_accuracy,0.8839,L64,0.8748000000000001,0.009099999999999886,0.01040237768631628,h2,,
dimension,BBB,L64,knn_cv_accuracy,0.8748000000000001,L64,0.8748000000000001,0.0,0.0,h2,,
dimension,BBB,L128,knn_cv_accuracy,0.865,L64,0.8748000000000001,-0.009800000000000142,-0.01120256058526399,h2,,
dimension,BBB,L16,between_within_scatter_ratio,0.1387017011876944,L64,0.12101574330868219,0.017685957879012212,0.1461459261027999,h2,,
dimension,BBB,L32,between_within_scatter_ratio,0.1340069455308968,L64,0.12101574330868219,0.012991202222214601,0.10735134013902474,h2,,
dimension,BBB,L64,between_within_scatter_ratio,0.12101574330868219,L64,0.12101574330868219,0.0,0.0,h2,,
dimension,BBB,L128,between_within_scatter_ratio,0.11581337289167468,L64,0.12101574330868219,-0.00520237041700751,-0.04298920350961708,h2,,
dimension,BBB,L16,silhouette_score,0.009559713015901937,L64,-0.016027557329648136,0.025587270345550073,1.5964547695999634,h2,,
dimension,BBB,L32,silhouette_score,-0.00014624778757093074,L64,-0.016027557329648136,0.015881309542077206,0.9908752291098487,h2,,
dimension,BBB,L64,silhouette_score,-0.016027557329648136,L64,-0.016027557329648136,0.0,0.0,h2,,
dimension,BBB,L128,silhouette_score,-0.022325497081734036,L64,-0.016027557329648136,-0.006297939752085899,-0.3929444532413486,h2,,
dimension,BBB,L16,effective_rank,7.078434934731213,L64,20.268654129908928,-13.190219195177715,-0.650769365870882,z,,
dimension,BBB,L32,effective_rank,11.63983681054988,L64,20.268654129908928,-8.628817319359047,-0.42572226375039507,z,,
dimension,BBB,L64,effective_rank,20.268654129908928,L64,20.268654129908928,0.0,0.0,z,,
dimension,BBB,L128,effective_rank,28.36242563335612,L64,20.268654129908928,8.093771503447194,0.3993245654877215,z,,
dimension,BBB,L16,stable_rank,3.755379281152846,L64,7.11449822093279,-3.3591189397799437,-0.4721512094691414,z,,
dimension,BBB,L32,stable_rank,5.136400547342135,L64,7.11449822093279,-1.9780976735906544,-0.2780375526372717,z,,
dimension,BBB,L64,stable_rank,7.11449822093279,L64,7.11449822093279,0.0,0.0,z,,
dimension,BBB,L128,stable_rank,8.706292201127216,L64,7.11449822093279,1.591793980194426,0.22373945860450303,z,,
dimension,BBB,L16,winner_coverage_ratio,0.7,L64,0.85,-0.15000000000000002,-0.17647058823508655,z,,
dimension,BBB,L32,winner_coverage_ratio,0.7125,L64,0.85,-0.13749999999999996,-0.16176470588216257,z,,
dimension,BBB,L64,winner_coverage_ratio,0.85,L64,0.85,0.0,0.0,z,,
dimension,BBB,L128,winner_coverage_ratio,0.8328125,L64,0.85,-0.017187500000000022,-0.020220588235270356,z,,
dimension,BBB,L16,winner_entropy,0.750827516404893,L64,0.8938356231243503,-0.1430081067194573,-0.15999374271907044,z,,
dimension,BBB,L32,winner_entropy,0.834087535697639,L64,0.8938356231243503,-0.05974808742671123,-0.06684460305777301,z,,
dimension,BBB,L64,winner_entropy,0.8938356231243503,L64,0.8938356231243503,0.0,0.0,z,,
dimension,BBB,L128,winner_entropy,0.8975761510054301,L64,0.8938356231243503,0.0037405278810798137,0.004184805107678336,z,,
dimension,BBB,L16,max_winner_share,0.2350997740396686,L64,0.06735714285714287,0.16774263118252575,2.4903465922804826,z,,
dimension,BBB,L32,max_winner_share,0.10095000000000001,L64,0.06735714285714287,0.033592857142857147,0.49872746552812064,z,,
